filename,Raw_successful_fits,Raw_I0_mean,Raw_Tau_mean,Raw_B_mean,Raw_Residuals_Std_mean,Raw_I0_std,Raw_Tau_std,Raw_B_std,Raw_Residuals_Std_std,Raw_I0_min,Raw_Tau_min,Raw_B_min,Raw_Residuals_Std_min,Raw_I0_max,Raw_Tau_max,Raw_B_max,Raw_Residuals_Std_max,Savitzky-Golay_successful_fits,Savitzky-Golay_I0_mean,Savitzky-Golay_Tau_mean,Savitzky-Golay_B_mean,Savitzky-Golay_Residuals_Std_mean,Savitzky-Golay_I0_std,Savitzky-Golay_Tau_std,Savitzky-Golay_B_std,Savitzky-Golay_Residuals_Std_std,Savitzky-Golay_I0_min,Savitzky-Golay_Tau_min,Savitzky-Golay_B_min,Savitzky-Golay_Residuals_Std_min,Savitzky-Golay_I0_max,Savitzky-Golay_Tau_max,Savitzky-Golay_B_max,Savitzky-Golay_Residuals_Std_max,SimpleRNN_successful_fits,SimpleRNN_I0_mean,SimpleRNN_Tau_mean,SimpleRNN_B_mean,SimpleRNN_Residuals_Std_mean,SimpleRNN_I0_std,SimpleRNN_Tau_std,SimpleRNN_B_std,SimpleRNN_Residuals_Std_std,SimpleRNN_I0_min,SimpleRNN_Tau_min,SimpleRNN_B_min,SimpleRNN_Residuals_Std_min,SimpleRNN_I0_max,SimpleRNN_Tau_max,SimpleRNN_B_max,SimpleRNN_Residuals_Std_max,improvedrnn_successful_fits,improvedrnn_I0_mean,improvedrnn_Tau_mean,improvedrnn_B_mean,improvedrnn_Residuals_Std_mean,improvedrnn_I0_std,improvedrnn_Tau_std,improvedrnn_B_std,improvedrnn_Residuals_Std_std,improvedrnn_I0_min,improvedrnn_Tau_min,improvedrnn_B_min,improvedrnn_Residuals_Std_min,improvedrnn_I0_max,improvedrnn_Tau_max,improvedrnn_B_max,improvedrnn_Residuals_Std_max,CONV_successful_fits,CONV_I0_mean,CONV_Tau_mean,CONV_B_mean,CONV_Residuals_Std_mean,CONV_I0_std,CONV_Tau_std,CONV_B_std,CONV_Residuals_Std_std,CONV_I0_min,CONV_Tau_min,CONV_B_min,CONV_Residuals_Std_min,CONV_I0_max,CONV_Tau_max,CONV_B_max,CONV_Residuals_Std_max
processed_data_batch_1.npz,150,1.4052737922978615,142.36316706551082,0.02419155614212141,0.003544633367288504,0.0747555431542212,0.3030425515308944,0.00016818076255282308,7.216262095275e-05,1.1713014351521478,141.5364812980874,0.02374540554078091,0.0033226035435471785,1.5148894940096445,142.99017680379788,0.02464437270072408,0.0037156406472950185,150,1.4052747060724868,142.36307943192932,0.024191520055853843,0.0007990765399276457,0.07475295714634753,0.3032145154200416,0.0001683170190051887,8.015958277334448e-05,1.1712963603558533,141.53961416413716,0.023743799214303196,0.0006597058445238612,1.5148632927247354,142.9923362914496,0.024647230251365882,0.0011470410242648476,150,1.40561244721158,142.34801542006215,0.024194541971778685,0.0004771410632891913,0.07477262227923408,0.30208776088959927,0.0001675627043296145,7.811031135483045e-05,1.171687076755228,141.52475457976539,0.023788633001880524,0.0003462324124707943,1.5151434243312072,142.97664086679546,0.02465843663459198,0.0008112443229499921,150,1.405251000570516,142.36599439824232,0.024217945548292413,0.0005646709299259784,0.0747628602658038,0.3031053170341515,0.00016741686085340924,9.119018448092839e-05,1.1712518951923065,141.54179099437886,0.023765551295063893,0.00038979601116218785,1.514865264165766,143.00125203490597,0.024668826492783524,0.000978991107555136,150,1.4063192549765207,142.2476835690139,0.024262781607811906,0.0004470759302465819,0.0749496454024498,0.31224336544553577,0.00017506524517369145,9.683839342227753e-05,1.1718484491225916,141.40359624067642,0.023815847725740143,0.0002840625160707459,1.5158928065216304,142.92270363181393,0.02473106043655635,0.0008674320658201433
processed_data_batch_2.npz,150,1.3594140123933396,142.52423963617144,0.02422457003969164,0.003518189282551686,0.1167331383816721,0.2356989219171173,0.0001417263222056428,7.599004986676966e-05,0.917666266156077,141.89066113833954,0.02384786662638283,0.0033385212911822876,1.4873085688356,143.06529449030967,0.02464335888919081,0.0037346021736700034,150,1.3594173228392614,142.52380609922824,0.02422478149158798,0.0007835707239102352,0.11673182986721742,0.23613784494840084,0.0001419072993705387,6.518068903473748e-05,0.9176582887049368,141.88616149169866,0.02384602374401305,0.0006479407891133746,1.4873050579291562,143.06874511096544,0.02464775468002379,0.0009689299210761365,150,1.3597737017504548,142.50560452327045,0.024227321742277895,0.00045948489825199944,0.11678189222426542,0.23048453386383547,0.0001393593143890742,7.473181148955588e-05,0.9177703758650494,141.86780676127822,0.023865462214691678,0.0003284532357226605,1.4871681586524292,143.0207993657848,0.024642094924552656,0.0007246079216482174,150,1.3593867298277713,142.52835863990524,0.024249205571829757,0.0005437229259177823,0.1167391653159792,0.23469452994061715,0.00014091004102101986,7.940017971057484e-05,0.9176671850577244,141.8895633406864,0.023874718686049724,0.00036157087698132303,1.4872581420953144,143.06335725046355,0.024670416013747018,0.0007862503308307175,150,1.3603174417828277,142.42068299883488,0.024289566779511534,0.00043558670867930693,0.11702055866284211,0.22975058069369025,0.00014271219171834484,7.304332559490824e-05,0.9174374971722318,141.78516395956663,0.02387309438841775,0.0003051453089535685,1.4882765937174967,142.96329623473187,0.024675804054815263,0.0006812189855978186
processed_data_batch_3.npz,150,1.3925137926173887,142.45814100943346,0.024262871196414373,0.0035287644411877823,0.08366416816928202,0.2621940441880396,0.00015163981614141177,7.359258328103112e-05,1.0162219626998,141.7994196248739,0.02375275200269579,0.0033537390133380504,1.4945386903392504,143.29200447745393,0.024664393546013377,0.003714902082853915,150,1.392515832200952,142.45777332721008,0.024263308864489557,0.0007988464408727247,0.08366616005447433,0.26204093469631207,0.00015162502816246779,6.09705962515604e-05,1.0162256797797304,141.79703156667364,0.023753491865168768,0.0006623673219333244,1.4945659115665946,143.29181788111018,0.024666602628879004,0.001024145959297877,150,1.3928739053783106,142.4401162045921,0.024267094137473133,0.0004880306582577506,0.0837180513769533,0.256636499764011,0.00014969374739797137,7.170437545797076e-05,1.016632901678687,141.81030397444022,0.023789052706838267,0.00033444012005590465,1.4950413805919895,143.24350419946438,0.02464941082731,0.0007292517638975741,150,1.3924889986480964,142.4612479067887,0.02428905918571553,0.0005676258112367167,0.08367521902835351,0.2612033499765199,0.0001516088942973648,7.260400255303469e-05,1.0162196332997486,141.80904156094073,0.023791211073057043,0.00043184089908658617,1.4945240631644063,143.2848171469265,0.024689323831015846,0.0007957075566186163,150,1.3934972459248813,142.34823680972457,0.024331201393348507,0.0004636478596412965,0.08388017798522729,0.2624421086066988,0.00015548237491483372,8.514145674067525e-05,1.0163791340342696,141.6499591828005,0.023839473475573653,0.0003035726305570021,1.4959251410831786,143.16837392626627,0.0247862892935872,0.0007518876871822526
processed_data_batch_4.npz,150,1.4092489422131114,142.3242517331518,0.024278065028988275,0.0035285334525178244,0.07719088311543729,0.29572195675097857,0.00014644707135338822,7.157027665453547e-05,1.0350145167037161,141.56270020013633,0.023972470562524394,0.0033083915696344814,1.4854035429444081,142.9636689217391,0.024720287232869346,0.003698235849007862,150,1.4092557364033538,142.3234632852253,0.02427846317205365,0.0008020926773545554,0.07719205416533831,0.29640779498255815,0.0001469175597564695,6.947589083984271e-05,1.0349842680707633,141.5584916148537,0.023970192633900413,0.0006548155566446492,1.4854712310211518,142.96213592077186,0.024721908076968238,0.0009954927120665788,150,1.4096012883115134,142.3072407827136,0.024282872405740154,0.00048258353562805815,0.07723405359684622,0.28963409995273,0.00014194493129572407,6.95206863128917e-05,1.035267109986484,141.55822446999176,0.023954562021382235,0.00035624733762368126,1.4856570750328428,142.94189982193234,0.024726337045683725,0.0006857653933571523,150,1.4092251468474364,142.32710642159142,0.024304949019959575,0.0005671399317931455,0.07719915147527229,0.2946685986681342,0.00014572923995876495,7.953656086814799e-05,1.0349839053494778,141.56728564301645,0.02399858645837236,0.00040623935990056196,1.485331371342711,142.96875743987326,0.024732869410115887,0.0007934830625023759,150,1.410290348467176,142.20920978636724,0.024350966587043773,0.00045984605531748825,0.0773811028608975,0.30614500227936875,0.0001535449498322046,8.864510884501907e-05,1.035300958365077,141.4230621515948,0.024009904379252444,0.0002926232055840864,1.4865439659711672,142.89703187012088,0.024827779819907074,0.0007857378737057724
processed_data_batch_5.npz,150,1.3724671551357168,142.37252379381874,0.024382986796831433,0.0035307122201112392,0.11578966644925444,0.23080089477060148,0.00015475747525416707,8.281116678715224e-05,0.941947853780701,141.81658368139645,0.023991634821075893,0.003320835375194702,1.4964454066012005,142.95767043519325,0.024754424649131603,0.003731228245395946,150,1.3724684996817458,142.3724106920655,0.024383054195215116,0.0007923386297731979,0.11579290194001693,0.23083436701537663,0.0001545866452860027,6.787862657627241e-05,0.9419442724693017,141.81606182414012,0.024000264956298322,0.0006262243768922237,1.4964729473151646,142.95742983040472,0.024753004836986166,0.0010159613433145358,150,1.3728095226831443,142.35843997780626,0.024383305721929857,0.00047484469849060426,0.1158262043532392,0.22863521172562126,0.0001546149658186582,7.672740238940673e-05,0.9420019709904102,141.7923425168187,0.02403334047826301,0.00031667319296542213,1.4969333636611148,142.96422317921238,0.024783034213676905,0.0007477825857585786,150,1.3724425064458143,142.37662143955126,0.02440752359118883,0.0005557602174353165,0.11579868497796343,0.23014857445259748,0.00015453880648456442,8.290357768935818e-05,0.9419272489092074,141.82155758147277,0.024023927762932485,0.0003397972306695967,1.496460513272273,142.9660875001029,0.024790255848935752,0.0008454787934078688,150,1.3734051287035578,142.2671370760687,0.024448462042055183,0.000446434779214322,0.11609779318195441,0.2230164516989234,0.00015455881660299018,8.959799839616306e-05,0.9418762947798763,141.75340633623676,0.02405871861476507,0.00027470648488268033,1.49759530123732,142.83600491426466,0.024805909708808645,0.0007834456267056925
processed_data_batch_6.npz,150,1.4011971639025023,142.31264943409894,0.024370771006896372,0.00353507235824059,0.08632918806034881,0.2903926263852952,0.00016162233223854588,7.402912420858454e-05,1.0386803066585883,141.41565565576389,0.023878121959637774,0.0033202915295264855,1.4968309547129273,142.97964022462506,0.024719655315845187,0.0037267210588607163,150,1.4012012833125014,142.3121647662082,0.024371074026377747,0.0007959027085425613,0.08633182437194424,0.2904724836384833,0.00016188538484881285,6.9967685979729e-05,1.0386166983482639,141.4188475396401,0.023873917837456564,0.0006089059838615414,1.496834893502814,142.97995177201872,0.02471946473628956,0.0010039702726833434,150,1.4015574095011505,142.29670812293352,0.024373173426671883,0.0004812404678399614,0.08635616581163269,0.2855137300468088,0.0001575269936654017,7.45721829949171e-05,1.0392660802840237,141.41702019188932,0.023893829629398733,0.0003250374619152901,1.4973299884104372,142.9537478736684,0.024713854422597836,0.0006790221347609986,150,1.4011731776438674,142.3162098559691,0.024395910267918694,0.0005648514008053377,0.08634055191556775,0.28946802173421216,0.000160954862665477,8.253100547689079e-05,1.0386924378872908,141.41748615150968,0.02390639125150393,0.00038567834087208693,1.496819544245017,142.9879257762242,0.024745288102015067,0.0007702322897919537,150,1.4022125118857984,142.19894440062504,0.024442217594342865,0.0004594799522199438,0.08655829527998168,0.2959810054377479,0.0001667933716640075,8.751124205911138e-05,1.0389581901511256,141.25194057520562,0.02397767599227797,0.0003056706237068187,1.4979345166260918,142.89638186049478,0.024835052853819393,0.0007394174050437132
processed_data_batch_7.npz,150,1.4135792751114484,142.45861957845403,0.024299284306643985,0.0035483969992552225,0.07099013506833196,0.2387565404514008,0.00014030031732136132,7.137636667091333e-05,1.0864154342887178,141.8309082909474,0.023968449223699756,0.003404742953186547,1.490059369397032,143.20497081658925,0.024631479911468405,0.0037371733866645635,150,1.413580732115279,142.45839188448818,0.0242994934217872,0.0007930342025265431,0.07099002292830212,0.23896622149511837,0.00014052580485030518,6.843750446330648e-05,1.086346161745866,141.82777681540477,0.02396952439803871,0.0006540077144972923,1.4900797995621795,143.20935320673445,0.024630353081329746,0.0009760887210684224,150,1.4139226638940192,142.44352353915954,0.024301964361282243,0.0004781246640344939,0.07101887633724535,0.2363991188535726,0.00013889740810620402,7.781196063634473e-05,1.0867632520058197,141.8473993201944,0.02397910953546767,0.0003389639285014412,1.4903368610276198,143.19211135051165,0.024650841655061848,0.0007184327472035846,150,1.413556657274905,142.46150691502473,0.024325102202603147,0.0005590566139710834,0.07099998751807016,0.2386215883924271,0.00013942787356531827,8.332696967951828e-05,1.0864081373888825,141.83773020436803,0.02399362939855056,0.0003910332772376188,1.4900581913006372,143.2125852770091,0.024649857185008783,0.0008168854588198701,150,1.4146318103157587,142.34099526420633,0.02437439356687591,0.0004508221668376657,0.07117399876390362,0.24331165218124476,0.00014517997755303838,9.024654292038235e-05,1.0865792093194502,141.69989768269775,0.02403625480101117,0.0002823327976540859,1.491426186290011,143.11585040344156,0.024748819334689292,0.0007883791817730888
processed_data_batch_8.npz,150,1.4154447324722097,142.30568216695596,0.024256493698201403,0.00355518073281089,0.06663639916582985,0.3170573377549558,0.0001577349836378711,6.828070010687773e-05,1.1065723866713988,141.53550599480556,0.023778255265466577,0.0033745604406259155,1.5021363541594717,143.19441158337676,0.0246931402882982,0.003703969827029584,150,1.4154479318239823,142.3052470628269,0.024256798925005665,0.0008083230725940036,0.06663435360777023,0.3171109756536859,0.00015793293326172328,7.707503291674317e-05,1.10656616452733,141.53950640582548,0.023773414795237806,0.0006522903787366935,1.5021237942252632,143.19893656534626,0.024697319661786152,0.0010675649344299666,150,1.4157762669445433,142.29141835376822,0.024258943792733762,0.0004946068801384279,0.06665879265513479,0.3185780171899091,0.00015834402795323463,8.689434725531258e-05,1.106885309531757,141.50667100225675,0.023794726040117918,0.00033316376625959677,1.5027085992662315,143.16646512015043,0.02469458209107652,0.0007656971432690187,150,1.415420849900404,142.30877174413482,0.024282280248175716,0.0005786080678380949,0.06664392504779634,0.31643201622153067,0.0001574145832560211,9.21359964506819e-05,1.106525259514229,141.53393713997065,0.023807363881541893,0.00041115356167501253,1.5021516693869592,143.19276416073933,0.02471373600250083,0.0008524600378141536,150,1.4165010093349695,142.18973577823547,0.024329040474585898,0.00046793965417155634,0.06678964219543863,0.3230137458185626,0.00016237635923306782,8.876458132419678e-05,1.1071179627013206,141.3838877378751,0.023870927513052295,0.00029705944664579426,1.5031733451106704,143.0736609856222,0.024809826751111857,0.0007684564812773713
processed_data_batch_9.npz,150,1.4197458976157913,142.434827758835,0.024202864309866064,0.0038265658246651596,0.06618659676390196,1.7905568693339768,0.0012074625460570792,0.0021551500629591867,1.1735876340482727,141.38219175950732,0.01085613329975933,0.0033509991815137774,1.6321629763157806,163.09973639080076,0.027482245021355805,0.027724062885665077,150,1.4197499127337752,142.43430046601998,0.02420330615527675,0.0011506238463708815,0.06619742319314087,1.7876709079369912,0.0012056334242225377,0.00241835575176912,1.1736010062485114,141.38052252234806,0.010881038224040542,0.0006849666187652969,1.6324621153715688,163.06270559704922,0.027487587562209443,0.027329058500111504,150,1.420111594183324,142.41779313026908,0.024206436977069656,0.0008235057301306206,0.06625510589902572,1.7651306988276592,0.0011875580259690923,0.002327716227041347,1.173917360016952,141.35786323559157,0.011092623087539662,0.00032101021244000996,1.6344490761244685,162.78458596523507,0.027477040109482192,0.026122398212967766,150,1.4197377242900777,142.4370251454951,0.02422925759586938,0.0009258255518859679,0.06623877367892463,1.7799002788478915,0.0012014101424025318,0.0024340426093894655,1.1734811947470278,141.39003155585218,0.010946938674220433,0.0003901105613525524,1.633416012330755,162.98496504894985,0.027514807290487053,0.027255150579595402,150,1.4210134279703874,142.29485900462595,0.024290393131621634,0.0007614457144217183,0.06697299365142464,1.6434868574790953,0.0011183731720319464,0.0020631119038298958,1.173858098505717,141.24927510689926,0.011871274097343539,0.00031177136185120196,1.6487694225309424,161.39936321115098,0.027540623966051715,0.02411682156902492
processed_data_batch_10.npz,150,1.4020795972960545,142.06635467872943,0.024408816362866237,0.003814429570019658,0.09868390083890954,2.1684624284141836,0.0010339818711888086,0.0018568560259718747,0.9819716424663799,121.73412066383302,0.021858223790094826,0.0033198620685991075,1.4938941223471067,145.7257699245781,0.03240283369896617,0.022899800976935912,150,1.4020823663829112,142.06599788888659,0.024409083714314075,0.001161200684358315,0.09868749985283096,2.167827345230458,0.0010341679600500678,0.0021503805146194676,0.981936541017841,121.75532385467355,0.02185948608160113,0.0006636575720209164,1.4939134321719085,145.71131196955628,0.03241196116636981,0.022584850153125557,150,1.4024154244536196,142.0555553495201,0.02440805362982581,0.0008302603765107602,0.09873012248255197,2.146168815430692,0.001023041310888409,0.0019898763648439795,0.982146673057257,122.12994524848789,0.021895419258216604,0.00032904036231997676,1.4945126777619808,145.87227274222903,0.032400388631107876,0.021110333050758795,150,1.402046393333635,142.07063737839027,0.024434580528155617,0.0009350018665324329,0.0986997026015055,2.1671407636437543,0.0010332991410879208,0.0021617885201099395,0.9819490402994874,121.68174349607791,0.021882424244954568,0.0003890367463494303,1.4939435839222865,145.79282298422882,0.0323736768383324,0.022390314445994982,150,1.403018999968973,141.96329895077628,0.024472892910583396,0.0008181265490417893,0.09899375917154166,2.1176314553856725,0.0009961024132075524,0.0019541499882304416,0.9822435123402188,120.93253275737258,0.02194709647240206,0.00030776096325291663,1.4951675980991348,145.59434757960668,0.0315098654599243,0.01934541241936511
