-6.00000000E-1	9.24729965E+3	1.42328339E-4	1.02860624E-5	1.42328339E-4	9.10700000E+1	3.12704000E+1	3.40005000E+1
-5.50000000E-1	9.24730946E+3	1.42323884E-4	1.17827489E-5	1.42272549E-4	9.10700000E+1	3.12699000E+1	3.39999000E+1
-5.00000000E-1	9.24731865E+3	1.42266780E-4	1.05103112E-5	1.42266780E-4	9.10700000E+1	3.12694000E+1	3.39994000E+1
-4.50000000E-1	9.24732861E+3	1.42191660E-4	1.03269251E-5	1.42179165E-4	9.10700000E+1	3.12689000E+1	3.40002000E+1
-4.00000000E-1	9.24733922E+3	1.42089737E-4	1.12800565E-5	1.42015476E-4	9.10700000E+1	3.12685000E+1	3.39998000E+1
-3.50000000E-1	9.24734805E+3	1.41835210E-4	1.04214993E-5	1.41835210E-4	9.10700000E+1	3.12680000E+1	3.39995000E+1
-3.00000000E-1	9.24735738E+3	1.41508266E-4	1.03413254E-5	1.41508266E-4	9.10700000E+1	3.12675000E+1	3.39997000E+1
-2.50000000E-1	9.24736725E+3	1.40914215E-4	1.25554142E-5	1.40914215E-4	9.10700000E+1	3.12671000E+1	3.39989000E+1
-2.00000000E-1	9.24737731E+3	1.38918989E-4	1.03153787E-5	1.38918989E-4	9.10700000E+1	3.12666000E+1	3.39986000E+1
-1.50000000E-1	9.24738660E+3	1.24602873E-4	9.99895750E-6	1.24733549E-4	9.10700000E+1	3.12663000E+1	3.40003000E+1
-1.00000000E-1	9.24739604E+3	7.12330031E-5	9.00891625E-6	7.12340730E-5	9.10700000E+1	3.12659000E+1	3.39996000E+1
-5.00000000E-2	9.24740499E+3	2.91085811E-5	8.38208684E-6	2.90760112E-5	9.10700000E+1	3.12655000E+1	3.39996000E+1
0.00000000E+0	9.24741729E+3	3.66169628E-5	8.28740164E-6	NaN	9.10700000E+1	3.12651000E+1	3.40001000E+1
5.00000000E-2	9.24742693E+3	7.48648933E-5	8.40891633E-6	NaN	9.10700000E+1	3.12646000E+1	3.39986000E+1
1.00000000E-1	9.24743720E+3	2.78850944E-5	8.37129116E-6	2.78887754E-5	9.10700000E+1	3.12643000E+1	3.40004000E+1
1.50000000E-1	9.24744564E+3	6.83640710E-5	9.10942708E-6	6.84782085E-5	9.10700000E+1	3.12639000E+1	3.39996000E+1
2.00000000E-1	9.24745545E+3	1.23481177E-4	9.95838299E-6	1.23692381E-4	9.10700000E+1	3.12635000E+1	3.39992000E+1
2.50000000E-1	9.24746682E+3	1.38914294E-4	1.05371665E-5	1.38914294E-4	9.10700000E+1	3.12631000E+1	3.39988000E+1
3.00000000E-1	9.24747724E+3	1.41004573E-4	1.03394603E-5	1.41004573E-4	9.10700000E+1	3.12628000E+1	3.40014000E+1
3.50000000E-1	9.24748613E+3	1.41594335E-4	1.03313598E-5	1.41576739E-4	9.10700000E+1	3.12624000E+1	3.39998000E+1
4.00000000E-1	9.24749608E+3	1.41900419E-4	1.03994672E-5	1.41888240E-4	9.10700000E+1	3.12621000E+1	3.39980000E+1
4.50000000E-1	9.24750742E+3	1.42128734E-4	1.10019740E-5	1.42094883E-4	9.10700000E+1	3.12618000E+1	3.40001000E+1
5.00000000E-1	9.24751824E+3	1.42278903E-4	1.03485890E-5	1.42267117E-4	9.10700000E+1	3.12614000E+1	3.39992000E+1
5.50000000E-1	9.24752846E+3	1.42390300E-4	1.11189922E-5	1.42379100E-4	9.10700000E+1	3.12612000E+1	3.40019000E+1
6.00000000E-1	9.24753886E+3	1.42373765E-4	1.05095241E-5	1.42383226E-4	9.10700000E+1	3.12610000E+1	3.39997000E+1
6.50000000E-1	9.24754805E+3	1.42562674E-4	1.17065258E-5	1.42437895E-4	9.10700000E+1	3.12608000E+1	3.39988000E+1
7.00000000E-1	9.24755872E+3	1.42558479E-4	1.04000914E-5	1.42558479E-4	9.10700000E+1	3.12606000E+1	3.40002000E+1
7.50000000E-1	9.24756946E+3	1.42601273E-4	1.09467701E-5	1.42552398E-4	9.10700000E+1	3.12604000E+1	3.39996000E+1
8.00000000E-1	9.24757851E+3	1.42577557E-4	1.10527910E-5	1.42656248E-4	9.10700000E+1	3.12602000E+1	3.39998000E+1
8.50000000E-1	9.24758797E+3	1.42622191E-4	1.86265347E-5	1.42635626E-4	9.10700000E+1	3.12601000E+1	3.39989000E+1
9.00000000E-1	9.24759905E+3	1.42734352E-4	1.04048587E-5	1.42732713E-4	9.10700000E+1	3.12600000E+1	3.40014000E+1
9.50000000E-1	9.24760766E+3	1.42693607E-4	1.03303105E-5	1.42693607E-4	9.10700000E+1	3.12598000E+1	0.00000000E+0
1.00000000E+0	9.24761962E+3	1.42706361E-4	1.05820487E-5	1.42652855E-4	9.10700000E+1	3.12598000E+1	3.39990000E+1
1.05000000E+0	9.24763032E+3	1.42689171E-4	1.03785746E-5	1.42689171E-4	9.10700000E+1	3.12596000E+1	3.40010000E+1
1.10000000E+0	9.24763847E+3	1.42647283E-4	1.46467055E-5	1.42706626E-4	9.11600000E+1	3.12596000E+1	3.39988000E+1
1.15000000E+0	9.24765077E+3	1.42779573E-4	1.04448111E-5	1.42767019E-4	9.10700000E+1	3.12596000E+1	3.39992000E+1
1.20000000E+0	9.24766047E+3	1.42764405E-4	1.08943825E-5	1.42743999E-4	9.11600000E+1	3.12596000E+1	3.39998000E+1
1.25000000E+0	9.24767068E+3	1.42702852E-4	1.04356082E-5	1.42702852E-4	9.10700000E+1	3.12596000E+1	3.39994000E+1
1.30000000E+0	9.24767967E+3	1.42672266E-4	1.09235052E-5	1.42758056E-4	9.11600000E+1	3.12597000E+1	3.40003000E+1
1.35000000E+0	9.24769037E+3	1.42752544E-4	1.04231306E-5	1.42752544E-4	9.11600000E+1	3.12597000E+1	3.40007000E+1
