filename,Raw_successful_fits,Raw_I0_mean,Raw_Tau_mean,Raw_B_mean,Raw_Residuals_Std_mean,Raw_I0_std,Raw_Tau_std,Raw_B_std,Raw_Residuals_Std_std,Raw_I0_min,Raw_Tau_min,Raw_B_min,Raw_Residuals_Std_min,Raw_I0_max,Raw_Tau_max,Raw_B_max,Raw_Residuals_Std_max,Savitzky-Golay_successful_fits,Savitzky-Golay_I0_mean,Savitzky-Golay_Tau_mean,Savitzky-Golay_B_mean,Savitzky-Golay_Residuals_Std_mean,Savitzky-Golay_I0_std,Savitzky-Golay_Tau_std,Savitzky-Golay_B_std,Savitzky-Golay_Residuals_Std_std,Savitzky-Golay_I0_min,Savitzky-Golay_Tau_min,Savitzky-Golay_B_min,Savitzky-Golay_Residuals_Std_min,Savitzky-Golay_I0_max,Savitzky-Golay_Tau_max,Savitzky-Golay_B_max,Savitzky-Golay_Residuals_Std_max,TauPredictor_successful_fits,TauPredictor_I0_mean,TauPredictor_Tau_mean,TauPredictor_B_mean,TauPredictor_Residuals_Std_mean,TauPredictor_I0_std,TauPredictor_Tau_std,TauPredictor_B_std,TauPredictor_Residuals_Std_std,TauPredictor_I0_min,TauPredictor_Tau_min,TauPredictor_B_min,TauPredictor_Residuals_Std_min,TauPredictor_I0_max,TauPredictor_Tau_max,TauPredictor_B_max,TauPredictor_Residuals_Std_max
processed_data_batch_11.npz,150,1.4411395083118954,139.4659025411446,0.01891065139267464,0.0035360234357791794,0.048855961464003686,1.0947715820336161,0.000395378859092427,0.0005403171092653117,1.101564981339,126.84348383378824,0.01738404487046002,0.003319431331759376,1.50448552730838,140.2980510525425,0.02255210052570672,0.009999703512649928,150,1.4411407300026795,139.46574232348357,0.01891067990174744,0.0008845162454902933,0.04884859518618195,1.0955994856774751,0.00039555465926062726,0.0007014854747948698,1.1016445948760043,126.8344310718899,0.01738409675485643,0.0006540850411161838,1.5044599430222918,140.30498717777647,0.022554381350693122,0.009090249494107925,150,0.0,171.76917,0.0,0.0,0.0,2.6120574,0.0,0.0,0,151.44838,0,0,0,174.66208,0,0
processed_data_batch_12.npz,150,1.4374617790138318,139.3016863031345,0.0187388345669203,0.0036944326789764433,0.04923238664585951,0.8462444828651073,0.0006747412018327749,0.0010983033851958872,1.1125549788857918,131.64674446896933,0.014666809744076489,0.0033229576907273283,1.4903179770221542,142.09715266513604,0.021164117407185788,0.014156518391904635,150,1.4374650189454499,139.30124712301986,0.018739204706085033,0.0011188699196081713,0.04923228125066242,0.8470939271863793,0.0006744815266468452,0.00142590333650313,1.1125364928708832,131.63465506438857,0.014669436494674752,0.0005993092387788732,1.490314196242854,142.09496556065494,0.021165569854455526,0.013442336712537922,150,0.0,171.22456,0.0,0.0,0.0,2.509993,0.0,0.0,0,156.96805,0,0,0,174.39221,0,0
processed_data_batch_13.npz,150,1.4421843324874972,138.759729109864,0.01886026753371952,0.003760556864990909,0.03611548934782355,2.188592860505856,0.0006874940756919675,0.0016574765363585357,1.2587289352770628,119.96723755449837,0.016403388227433237,0.0033105447113875412,1.5098672687633297,142.76093248786734,0.024056538291962658,0.018862533541997684,150,1.4421845767648063,138.75962038083816,0.018860457725261456,0.0011726427260852408,0.0361124084236526,2.1885278122170813,0.0006874551929327177,0.0019694543468319037,1.258773013285235,119.97563574748382,0.016405861667856014,0.0006433586700875782,1.5099792256091369,142.76615559316974,0.024060240872599954,0.0183311150858983,150,0.0,170.73317,0.0,0.0,0.0,2.877037,0.0,0.0,0,149.79523,0,0,0,176.50381,0,0
processed_data_batch_14.npz,150,1.436293263218887,138.27300918718072,0.018661674590342323,0.003767605715850998,0.04413393402333621,2.1173281552618475,0.0008346093354884062,0.0015274291020010461,1.197225875956357,128.6076668811209,0.010661084122446563,0.003316709209447969,1.4938374544873383,160.31328924807366,0.021458849497268846,0.018305344851190106,150,1.4362903270205012,138.2733354616165,0.01866146486002039,0.0012042770241587435,0.04413331536868279,2.1171780518067815,0.000834594898589953,0.001852406705375544,1.1971499624200759,128.60922589011105,0.010664413167017748,0.0006389672531436165,1.4938228561435454,160.30901320055838,0.021460968898784048,0.017770576237468163,150,0.0,169.38878,0.0,0.0,0.0,2.7085335,0.0,0.0,0,153.40967,0,0,0,187.82582,0,0
processed_data_batch_15.npz,150,1.4107453875346807,131.63058280082842,0.018984166930766218,0.0035939051506518964,0.03756407006742636,1.6113065622472698,0.000770420169233597,0.0013004386709613261,1.1837428873932805,112.68351164977669,0.015669471057001484,0.0032749464928662837,1.459714769961419,133.0616767906898,0.026629848041033594,0.019106527020143146,150,1.4107457758030195,131.63051704495848,0.018984259581580662,0.0009956572346520084,0.037571368995910265,1.6090489202286007,0.0007695663528447862,0.0015093138832153517,1.1836851682053322,112.70904905687131,0.015666303600936092,0.0006364734224026206,1.4597360804373416,133.05659086310953,0.026616523865577155,0.018649779267334566,150,0.0,158.2232,0.0,0.0,0.0,2.407044,0.0,0.0,0,133.6656,0,0,0,160.59198,0,0
processed_data_batch_16.npz,150,1.3267627961122683,112.5750687628448,0.019337280734733,0.003465455227196515,0.033908332143986086,0.8392309556973415,0.00033793343792086364,0.000795454585447092,1.1750056514216602,111.20011507827716,0.018058951985783007,0.0031866030644492893,1.3718127977875898,119.45633249690724,0.020620842911755408,0.010689063632217916,150,1.3267571537240015,112.5755123944859,0.019337199176683136,0.0009221966064817617,0.03390963240129832,0.838858413811732,0.0003379046423675023,0.0010289810914041694,1.1750271708736475,111.2019506266923,0.01805503510998974,0.0005787821321933519,1.3718288939717824,119.4571141971064,0.02062102647866667,0.010076766587997011,150,0.0,127.72116,0.0,0.0,0.0,1.2798276,0.0,0.0,0,124.884926,0,0,0,136.31964,0,0
processed_data_batch_17.npz,150,1.155231178406038,86.41898169615044,0.019821851463428037,0.003344096443459774,0.03341834717610017,1.3642514171311069,0.0004350300513284139,0.0012058568174677195,1.0197214737922133,72.73109538520616,0.019160762041015682,0.003020097542561837,1.2061004946469855,89.88691375352408,0.024067217128971505,0.016179772428348223,150,1.1552347769807219,86.41870216232175,0.019821899464040296,0.0008745065710407891,0.03341949249263784,1.3636367253329933,0.00043480267679213647,0.0014465539269574407,1.0197617088198445,72.74354822900156,0.019160942262141902,0.0005573893111445266,1.206095299491362,89.88743516306498,0.02406365368782308,0.015781403010923394,150,0.0,77.931335,0.0,0.0,0.0,2.574864,0.0,0.0,0,50.92911,0,0,0,84.12227,0,0
processed_data_batch_18.npz,150,1.0288698079075804,71.86841129721749,0.02046213986473457,0.0031341668981188426,0.024065290499816806,0.3760644465560189,0.00027071569385949616,0.0003125492449786594,0.9207790513327484,68.4925189848921,0.01974916810476762,0.0029712681066896653,1.0676758281089933,72.46951106756197,0.021238077497294783,0.006855035989653947,150,1.028868268154174,71.86845645722178,0.020462090065041273,0.0006903265236166789,0.02406484477140479,0.37639149076350403,0.00027066734630422476,0.0004362299699839976,0.9208009251089103,68.48611868275599,0.01974853456815461,0.0005278631154771774,1.0676441026654198,72.47027756785523,0.021239246417610696,0.005961893018093291,150,0.0,59.77944,0.0,0.0,0.0,1.1528687,0.0,0.0,0,53.54711,0,0,0,64.400154,0,0
processed_data_batch_19.npz,150,1.0622614773822467,75.56230889813975,0.02120738284678471,0.0031439273325804358,0.03496811185768155,0.5164314817833454,0.00021901788332478735,0.00023877648565432674,0.91476861248769,74.41200731013963,0.020227726196840858,0.003008743522565806,1.111345289883562,78.23043279456891,0.02162546445145736,0.005960110216452495,150,1.062265530308085,75.56194514944356,0.021207470006296414,0.0006877670783494806,0.03496919079552706,0.5154845717540479,0.0002186700549935685,0.0003237432000690119,0.9147528212543813,74.41682345958685,0.02023501611060736,0.0005653324265185079,1.1114129487648838,78.20531453249018,0.021626296210060722,0.004580617407659141,150,0.0,63.54881,0.0,0.0,0.0,1.2024677,0.0,0.0,0,61.065052,0,0,0,68.23726,0,0
processed_data_batch_20.npz,150,1.2317722778172546,96.4534845043666,0.0216161452356611,0.0032470876129251287,0.030162330864328374,1.0376923726802436,0.0001361841784165453,6.079831004416754e-05,1.0879117444728694,93.79132061968313,0.021190709343888742,0.0030838257486395892,1.2746030510941773,98.33981513693135,0.021950145081140182,0.003382637470192166,150,1.2317773937006893,96.45306478703804,0.02161629309725538,0.0007028833988492534,0.03016368980489869,1.0382688553533646,0.00013593669589623953,6.077727955843998e-05,1.0879356111356404,93.78937033094483,0.02119130419342606,0.0005785314677622744,1.2745373549460957,98.33846060910658,0.021950471746139434,0.000987302155631198,150,0.0,93.65,0.0,0.0,0.0,1.7685883,0.0,0.0,0,89.089645,0,0,0,96.64328,0,0
