filename,successful_fits,I0_count,I0_mean,I0_std,I0_min,I0_25%,I0_50%,I0_75%,I0_max,Tau_count,Tau_mean,Tau_std,Tau_min,Tau_25%,Tau_50%,Tau_75%,Tau_max,B_count,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,Residuals_std_count,Residuals_std_mean,Residuals_std_std,Residuals_std_min,Residuals_std_25%,Residuals_std_50%,Residuals_std_75%,Residuals_std_max
processed_data_batch_21.npz,150,150,0.26912795319428,0.00764674943373782,0.23687971928984608,0.2663011424472982,0.27115142241384305,0.27410773206887,0.28081356236445737,150,122.68211333468763,0.9145263573036772,120.4209580780849,121.94389372249329,122.90401738694514,123.42562195551147,124.1404765746941,150,0.02202141481916851,0.00010062972141940711,0.021746213285599846,0.021955736098642743,0.02202520682561869,0.022084032356453467,0.022256896510694294,150,0.0029745742688144666,5.7258004248265754e-05,0.0028681226602937392,0.002922796995575993,0.002964011162352497,0.0030247611919055352,0.0031002932553449328
processed_data_batch_22.npz,150,150,0.32816772540683076,0.01251470856718814,0.2206570453002534,0.32494828156580613,0.3307872656202027,0.33484393025243,0.3416657278826538,150,135.9714386830638,0.4265210921554197,134.75319522138244,135.6847809739665,135.99156682485273,136.23779541049595,137.06666584524817,150,0.022210196174684307,9.690463335453422e-05,0.0219711188416792,0.02213883299416298,0.022208506432720293,0.022274210426799543,0.022440784716768917,150,0.0030116735914728246,5.763110658405838e-05,0.002899176539187894,0.002962750716999402,0.003003786229277575,0.003064968081600806,0.0031513682737108317
processed_data_batch_23.npz,150,150,0.34086773619412725,0.013550308684281762,0.2600672094648572,0.33807419699204744,0.3446135715517016,0.3484903820408407,0.3554712855492025,150,139.0464746825754,0.33724473388445964,138.1085940634759,138.82758162410448,139.04549860161382,139.29457009519692,139.9099678359766,150,0.02237679277860521,8.992118725586237e-05,0.022115514307235223,0.022317363881302912,0.022369110856205653,0.022440013173941422,0.022601601811582897,150,0.0030174552619321813,5.7170976167996916e-05,0.002901832557139572,0.002969803110969379,0.003009124836389221,0.003066983835583041,0.0031465937880110874
processed_data_batch_24.npz,150,150,0.3407809372008235,0.013215620727362539,0.28266614873007856,0.33624968067594385,0.3448596149764899,0.3497421608128944,0.3548961393733288,150,139.347694927078,0.3386120130081407,138.45496378712286,139.12090561050337,139.32548799849027,139.57644763973192,140.2481732900077,150,0.022526323365799517,0.0001023519434193033,0.022266000257326366,0.022455172406866116,0.022519419495714912,0.02259684463101405,0.02279836546323885,150,0.0030175590424847496,5.667861438464144e-05,0.0029111322569526418,0.002978658977331689,0.0030112334111796245,0.003062521711033548,0.0031400766015831755
processed_data_batch_25.npz,150,150,0.3437649621724412,0.013847049454505631,0.24828207713873263,0.34049572034403436,0.3470133160407031,0.3508727325396188,0.39710144623040644,150,139.4216026699687,1.8324446431495296,120.53634809700354,139.16544037067254,139.41811315449883,139.65012582486713,147.90080333499807,150,0.022651058548087157,0.00020485506349812165,0.02170145735433534,0.022568301502539013,0.022645645662884996,0.022692698418790614,0.024425895868644267,150,0.0030356325882262723,0.0001819732694432637,0.002905444522103329,0.0029625687796201138,0.0030032586248388156,0.0030662752513653012,0.004874325212726551
processed_data_batch_26.npz,150,150,0.3458940766379311,0.011432551771525622,0.2531500970338623,0.34456327636357326,0.34837822331213986,0.35168389150430324,0.35896760237667485,150,139.56337853597472,0.4464189823379548,138.51271624244865,139.34188693591398,139.6249400435142,139.78917317764098,142.8798256239617,150,0.022747174589805606,9.978460204843749e-05,0.022418447691255235,0.0226933348824308,0.022741617170075185,0.02280310293021143,0.023115770714784944,150,0.003020725223207824,6.070404583766018e-05,0.002891938355760461,0.0029759895712678365,0.0030032546897632044,0.0030707426145441053,0.003173683156228542
processed_data_batch_27.npz,150,150,0.34578963665078394,0.009445406737142226,0.29978644920028197,0.34354734889399,0.3482815447051197,0.35132179763008736,0.361291016178829,150,139.4630218367411,0.3201092193476266,138.63504331699863,139.2502265491928,139.50284394727922,139.66614213863818,140.1152706032679,150,0.022829600880353754,0.0001036099647819936,0.02256865782046943,0.022759121132551605,0.02282868854722319,0.0228869756280452,0.023091174306975167,150,0.003030152790273708,6.0875920802081924e-05,0.0029074773762384955,0.0029785883864149524,0.003022464834929326,0.0030829743442668785,0.003185043232911987
processed_data_batch_28.npz,150,150,0.34693055022923736,0.006885761680593634,0.3229445870893368,0.34380722036195505,0.34869157075646806,0.35150680222515746,0.3591371306029915,150,139.5951671161511,0.3599392301365552,138.74409314574555,139.3433272317321,139.57352389768454,139.84555540137353,140.73954101976565,150,0.02289759496829646,8.864533810066895e-05,0.022642026252007032,0.022836050025374366,0.022902879584907346,0.022954912972268104,0.023127071584087954,150,0.0030282579005835894,5.608799701622436e-05,0.0029144498819887294,0.0029840068766716086,0.0030188483197224353,0.003078705076581018,0.003149027595760803
processed_data_batch_29.npz,150,150,0.3409941376772396,0.016482147951542157,0.246005935581663,0.33690906331133863,0.3472663223213821,0.35095633290642964,0.35643763691293845,150,139.62403489883079,0.3307842835719,138.85467862851806,139.3980514335504,139.64013558535245,139.86877076896195,140.32873028898476,150,0.022944838826116667,9.586957015806188e-05,0.022672020701064475,0.022878181442798545,0.02294428156457659,0.023006696457323676,0.02319280862077046,150,0.0030256677265045485,6.0630554560102294e-05,0.002911362528293599,0.002973181729420586,0.003014906854124894,0.00308272161108726,0.0031753916184959594
processed_data_batch_30.npz,150,150,0.3446068749406075,0.011370191252330153,0.2729564028327912,0.3414650142287219,0.34812552919389317,0.351053683571224,0.35902188278739466,150,139.7067648216949,1.9793963389353197,136.239020099282,139.195422011524,139.4683756201742,139.8059028784174,158.9205884147817,150,0.0229993953674305,0.0002118810677923572,0.021414460519882165,0.02295058695869721,0.023027934619709617,0.02309365329518575,0.023258866130547343,150,0.0030388409254462363,0.00018869406384814822,0.0028894344655658417,0.0029727416733438708,0.0030040687874455458,0.0030605415524258706,0.0048152938133591665
processed_data_batch_31.npz,150,150,0.3449967456750274,0.00950118491532914,0.29078307648320645,0.34098513728404145,0.34760529638767046,0.35073772733815073,0.3584949489501889,150,139.53642164671916,0.3375724734055736,138.7666109625011,139.3021396361012,139.50243206854645,139.7625139765058,140.71582182226345,150,0.0230308019929842,9.019659917601122e-05,0.02283832600993707,0.022968424261456184,0.02303030495128903,0.023088715067577086,0.023330102561524756,150,0.0030272276916254383,5.749773861563693e-05,0.0029238746826162234,0.002975954101995382,0.0030167748276578566,0.003075497519316033,0.003170018370563308
processed_data_batch_32.npz,150,150,0.34558387545831987,0.009271023929441076,0.3097239759103592,0.34272308386218614,0.3480093558720264,0.3516728473879102,0.3572558486059684,150,139.55083874279424,0.364605021380066,138.6934834216927,139.29229062547762,139.52104064462162,139.7817315413942,140.4331416086533,150,0.023089818231933144,8.734427791925961e-05,0.02286521380136024,0.02302736378733338,0.02309765868148509,0.02315093275759636,0.02333581540723089,150,0.0030275797444919298,5.95089226948181e-05,0.0028907607998648293,0.0029800951054765185,0.0030209317863153324,0.00307475763960794,0.0031722236861842453
processed_data_batch_33.npz,150,150,0.34559723313764,0.011421740393551516,0.28725508429594665,0.34299525689808885,0.3492500267334749,0.35242918060557527,0.3590122333969657,150,139.58319699879382,0.31953377518780063,138.7546327938827,139.36879973672973,139.574717953354,139.82235746238393,140.2733938678538,150,0.023073390571438188,9.635281047889195e-05,0.022818289938170883,0.023006999357533458,0.02308004611664964,0.023131405266157194,0.023365502559397205,150,0.003021848256586177,5.8083603188456485e-05,0.0029124351727241884,0.0029758966258550826,0.0030109013147874707,0.0030698690913672647,0.0032055113471720974
processed_data_batch_34.npz,150,150,0.3458101509491226,0.009691647932962465,0.30759809981557434,0.34279819001285344,0.34878487770523425,0.3518616992168885,0.3587575572230867,150,139.55679663021238,0.8123600403817589,138.7681277304102,139.2559278333527,139.45967074012898,139.7559747341285,148.3820076814317,150,0.023078510434934973,0.00011296476914281298,0.02266983351234021,0.023009418818076208,0.02308391586815929,0.02313897379672008,0.023387797827611134,150,0.0030254200042650905,6.87158835802455e-05,0.002905285823398606,0.002978431413554144,0.00301419628513677,0.003068270209090957,0.003491186937294258
processed_data_batch_35.npz,150,150,0.3439762082244936,0.011177674809907633,0.2957318486810823,0.3421952999397665,0.34752846873533433,0.35106327290588013,0.35763520915970626,150,139.4692426172493,0.37316704369590925,138.5866025670686,139.1869821241184,139.47782836152624,139.74126159427607,140.3647432146441,150,0.023082505096675535,9.240673246755708e-05,0.02285487692584346,0.02302594778207193,0.02308191852156695,0.023139978163522257,0.023353574018709695,150,0.003033107527690853,5.888192206982163e-05,0.0029221389388990305,0.0029851184274290216,0.0030226664153411545,0.003085152384282412,0.0031541094267392503
processed_data_batch_36.npz,150,150,0.3448226474721461,0.011941997895835967,0.26406871821262834,0.34171677424219005,0.34762750147219507,0.3525599092349608,0.3595791002767,150,139.4439372749353,0.2989151809991448,138.81085541862063,139.22244689679636,139.4513159421279,139.65816731429265,140.2539080466935,150,0.023048032089782802,8.328854271301028e-05,0.022843111528324928,0.022994537745890498,0.02304435057156489,0.023104374898491476,0.023261100783990327,150,0.003023244423541618,5.765746447842857e-05,0.002927234657093573,0.002974360636948614,0.0030063444192586584,0.003072576136799043,0.0031259592311117935
processed_data_batch_37.npz,150,150,0.34543499448126763,0.01084143871332572,0.2954391897892132,0.3419117533251671,0.3478037583640272,0.35140216450944983,0.4005655448505291,150,139.4730445701223,1.2388742315051506,131.6464201277393,139.15983406359342,139.44965313993427,139.6679241098824,150.7529059538739,150,0.023067614805428797,0.00012004811725241202,0.02247229225766687,0.023014143054129726,0.023075486917130246,0.023130827529973027,0.023608920477835946,150,0.003054208186968818,0.0001290695335712347,0.002924128903780131,0.0029911951839596243,0.0030367345943157096,0.003086520686023974,0.004196060291651257
