 21 9358.320879 2.727E-29 2.802E-08.07820.107   42.92250.68-.006931       5 0 0 11       0 0 0 01                    R 10e     3366632430 9 9 711    23.0   21.0
 21 9358.727690 1.023E-26 1.940E-05.06920.088  362.78830.74-.011752       2 0 0 33       0 0 0 01                    P 30e     3666632430 9 9 711    59.0   61.0
 21 9358.813099 1.164E-30 3.918E-04.06780.083 2893.20070.74-.012394       2 0 0 42       0 0 0 11                    P 37e     3366632430 9 9 711    73.0   75.0
 21 9359.625854 3.559E-30 1.834E-04.06760.082 2512.61220.75-.012483       3 1 1 33       1 1 1 02                    P 38f     3366632430 9 9 711    75.0   77.0
 21 9359.747053 3.865E-30 1.335E-07.06510.072 1074.43060.74-.013723       1 2 2 32       0 0 0 01                    P 52e     3355532430 9 9 711   103.0  105.0
 21 9359.846189 2.937E-29 2.806E-08.07660.104   60.87090.68-.007297       5 0 0 11       0 0 0 01                    R 12e     3366632430 9 9 711    27.0   25.0
 21 9360.456714 3.897E-30 1.774E-04.06780.083 2481.56240.74-.012394       3 1 1 33       1 1 1 02                    P 37e     3366632430 9 9 711    73.0   75.0
 21 9360.797113 1.033E-30 4.711E-04.07350.099 2804.35750.70-.010550       4 0 0 33       2 0 0 02                    P 18e     3366632430 9 9 711    35.0   37.0
 21 9361.139147 1.128E-30 8.243E-05.06760.082 2584.44300.75-.012483       2 3 3 32       0 3 3 01                    P 38f     3366632430 9 9 711    75.0   77.0
 21 9361.188350 1.188E-26 1.933E-05.06970.090  316.76990.73-.011563       2 0 0 33       0 0 0 01                    P 28e     3666632430 9 9 711    55.0   57.0
 21 9361.366361 3.038E-29 2.801E-08.07520.102   81.94010.69-.007628       5 0 0 11       0 0 0 01                    R 14e     3366632430 9 9 711    31.0   29.0
 21 9361.729992 1.449E-30 3.924E-04.06810.084 2836.72980.74-.012213       2 0 0 42       0 0 0 11                    P 35e     3366632430 9 9 711    69.0   71.0
 21 9361.809231 3.581E-30 2.027E-04.06370.070 2619.80750.72-.014146       3 0 0 33       1 0 0 02                    P 58e     3355532430 9 9 711   115.0  117.0
 21 9362.472804 4.504E-30 1.844E-04.06800.084 2453.92450.74-.012304       3 1 1 33       1 1 1 02                    P 36f     3366632430 9 9 711    71.0   73.0
 21 9362.581873 1.270E-30 8.253E-05.06780.083 2554.65290.74-.012394       2 3 3 32       0 3 3 01                    P 37e     3366632430 9 9 711    73.0   75.0
 21 9362.739617 4.689E-30 1.141E-07.06550.074  994.19130.74-.013559       1 2 2 32       0 0 0 01                    P 50e     3355532430 9 9 711    99.0  101.0
 21 9362.881657 3.039E-29 2.793E-08.07400.100  106.12970.70-.007934       5 0 0 11       0 0 0 01                    R 16e     3366632430 9 9 711    35.0   33.0
 21 9362.947442 1.055E-30 4.760E-04.07460.101 2777.09400.69-.010322       4 0 0 33       2 0 0 02                    P 16e     3366632430 9 9 711    31.0   33.0
 21 9363.314275 4.905E-30 1.792E-04.06810.084 2424.57170.74-.012213       3 1 1 33       1 1 1 02                    P 35e     3366632430 9 9 711    69.0   71.0
 21 9363.584938 1.352E-26 1.927E-05.07020.092  273.86800.73-.011370       2 0 0 33       0 0 0 01                    P 26e     3666632430 9 9 711    51.0   53.0
 21 9364.007001 1.424E-30 8.265E-05.06800.084 2525.64540.74-.012304       2 3 3 32       0 3 3 01                    P 36f     3366632430 9 9 711    71.0   73.0
 21 9364.392377 2.951E-29 2.780E-08.07300.098  133.43930.70-.008221       5 0 0 11       0 0 0 01                    R 18e     3366632430 9 9 711    39.0   37.0
 21 9364.569714 1.771E-30 3.930E-04.06850.086 2783.34800.74-.012031       2 0 0 42       0 0 0 11                    P 33e     3366632430 9 9 711    65.0   67.0
 21 9365.028468 1.043E-30 4.807E-04.07590.103 2752.94510.68-.010078       4 0 0 33       2 0 0 02                    P 14e     3366632430 9 9 711    27.0   29.0
 21 9365.068397 1.022E-30 1.775E-04.06700.079 2783.21020.75-.012834       3 1 1 32       1 1 1 01                    P 42f     3365632430 9 9 711    83.0   85.0
 21 9365.252735 5.593E-30 1.854E-04.06830.085 2398.36040.74-.012122       3 1 1 33       1 1 1 02                    P 34f     3366632430 9 9 711    67.0   69.0
 21 9365.414387 1.589E-30 8.276E-05.06810.084 2497.42030.74-.012213       2 3 3 32       0 3 3 01                    P 35e     3366632430 9 9 711    69.0   71.0
 21 9365.531443 5.336E-30 2.026E-04.06420.070 2530.23390.73-.013990       3 0 0 33       1 0 0 02                    P 56e     3355532430 9 9 711   111.0  113.0
 21 9365.676253 5.556E-30 9.694E-08.06590.075  917.05730.74-.013393       1 2 2 32       0 0 0 01                    P 48e     3365632430 9 9 711    95.0   97.0
 21 9365.898860 2.789E-29 2.764E-08.07200.096  163.86840.71-.008491       5 0 0 11       0 0 0 01                    R 20e     3366632430 9 9 711    43.0   41.0
 21 9365.917664 1.508E-26 1.923E-05.07090.094  234.08340.72-.011174       2 0 0 33       0 0 0 01                    P 24e     3666632430 9 9 711    47.0   49.0
 21 9366.107587 6.052E-30 1.808E-04.06850.086 2370.69800.74-.012031       3 1 1 33       1 1 1 02                    P 33e     3366632430 9 9 711    65.0   67.0
 21 9366.214702 1.169E-30 1.760E-04.06710.080 2748.76860.75-.012747       3 1 1 32       1 1 1 01                    P 41e     3365632430 9 9 711    81.0   83.0
 21 9366.583106 1.311E-30 7.886E-05.06400.070 2628.47380.72-.014068       2 2 2 32       0 2 2 01                    P 57f     3355532430 9 9 711   113.0  115.0
