filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
resampled_data_batch_39.npz,5,142.618725,0.196764,142.405122,0.277114,142.622631,0.164105,142.434749,0.241255
resampled_data_batch_40.npz,5,142.591207,0.924728,142.393501,0.757550,142.626898,0.278746,142.406155,0.251096
resampled_data_batch_41.npz,5,142.604722,0.587304,142.424624,0.383291,142.506706,0.799976,142.430578,0.285458
resampled_data_batch_42.npz,5,142.651213,0.181568,142.454126,0.255897,142.653809,0.191389,142.455333,0.271478
resampled_data_batch_43.npz,5,142.703290,0.363130,142.523431,0.622823,142.676324,0.318100,142.469841,0.274820
resampled_data_batch_44.npz,5,142.588671,1.269692,142.391168,1.193432,142.720081,0.285063,142.527515,0.292244
resampled_data_batch_45.npz,5,142.634359,0.208435,142.438031,0.276200,142.670067,0.236371,142.498148,0.288635
resampled_data_batch_46.npz,5,142.534507,0.813935,142.320378,0.908062,142.561472,0.475755,142.416679,0.270648
resampled_data_batch_47.npz,5,142.364629,0.359970,142.193835,0.335566,142.327818,0.321477,142.189368,0.277209
resampled_data_batch_48.npz,5,140.563820,0.284579,140.357179,0.331582,140.498556,0.296123,140.282796,0.348517
resampled_data_batch_49.npz,5,135.077355,1.220732,134.917473,0.886724,135.127752,0.473935,134.954835,0.493034
resampled_data_batch_54.npz,5,142.304892,1.808640,142.064414,2.151016,142.461370,0.453620,142.249830,0.313859
resampled_data_batch_55.npz,5,142.648844,0.225891,142.463012,0.283782,142.618011,0.239143,142.456697,0.282872
resampled_data_batch_56.npz,5,142.705522,0.542153,142.543917,0.724657,142.642092,0.243529,142.453091,0.295442
resampled_data_batch_57.npz,5,142.732403,0.753840,142.597342,1.592809,142.675252,0.201557,142.467503,0.250551
resampled_data_batch_58.npz,5,142.738587,0.177133,142.536787,0.235788,142.696032,0.169262,142.501156,0.251859
resampled_data_batch_59.npz,5,142.701269,0.583477,142.450814,0.359463,142.668092,0.194427,142.434401,0.263746
resampled_data_batch_60.npz,5,142.729474,0.172258,142.526250,0.246200,142.748974,0.142807,142.531078,0.227096
resampled_data_batch_61.npz,5,142.741409,0.521844,142.530531,0.632217,142.706378,0.202991,142.502296,0.259385
resampled_data_batch_62.npz,5,142.761648,0.199657,142.558261,0.287012,142.690709,0.213777,142.501418,0.307041
resampled_data_batch_63.npz,5,142.668945,0.707550,142.477922,0.371161,142.761000,0.310790,142.508757,0.267597
resampled_data_batch_64.npz,5,142.758578,0.212964,142.560076,0.268428,142.725998,0.224141,142.509014,0.279729
resampled_data_batch_65.npz,5,142.798843,0.878403,142.558335,0.985513,142.705356,0.214423,142.514646,0.281616
resampled_data_batch_66.npz,5,142.718396,0.168070,142.529652,0.253245,142.709324,0.184450,142.532771,0.267136
resampled_data_batch_67.npz,5,142.751153,0.475257,142.561725,0.688927,142.751580,0.238799,142.547379,0.314001
resampled_data_batch_68.npz,5,142.738366,0.426619,142.532428,0.600563,142.784961,0.208790,142.592113,0.267589
resampled_data_batch_69.npz,5,142.726137,0.958238,142.498516,0.678472,142.746743,0.163410,142.525367,0.231337
resampled_data_batch_70.npz,5,142.712642,0.208686,142.473259,0.284279,142.707444,0.203653,142.470884,0.283655
resampled_data_batch_71.npz,5,142.766675,0.426015,142.555250,0.369935,142.695274,0.308720,142.511805,0.241226
resampled_data_batch_72.npz,5,142.769509,0.199538,142.577309,0.252704,142.755602,0.173592,142.561310,0.231960
resampled_data_batch_73.npz,5,142.681316,0.636038,142.472481,0.945661,142.747565,0.178753,142.538440,0.229600
resampled_data_batch_74.npz,5,142.732099,0.220375,142.545903,0.264949,142.715028,0.231683,142.534484,0.278347
resampled_data_batch_75.npz,5,142.706835,1.043014,142.528655,0.661220,142.814963,0.251570,142.590563,0.252027
resampled_data_batch_76.npz,5,142.750977,0.218374,142.546459,0.275620,142.767656,0.210668,142.569110,0.273907
resampled_data_batch_77.npz,5,142.771521,0.807771,142.571281,0.573928,142.725999,0.188068,142.517993,0.241205
resampled_data_batch_78.npz,5,142.750859,0.218902,142.565408,0.290186,142.693190,0.256411,142.511554,0.348701
resampled_data_batch_79.npz,5,142.853768,1.285827,142.710340,1.488114,142.783455,0.154897,142.594051,0.215861
resampled_data_batch_80.npz,5,142.763858,0.191043,142.552523,0.279332,142.769208,0.187411,142.553250,0.276114
resampled_data_batch_81.npz,5,142.771105,0.605702,142.549603,0.393971,142.782550,0.174825,142.577640,0.251292
resampled_data_batch_82.npz,5,142.780875,0.196189,142.589085,0.260114,142.790587,0.197366,142.619849,0.245572
resampled_data_batch_83.npz,5,142.815436,1.019731,142.648051,1.333188,142.727200,0.206822,142.521721,0.236495
resampled_data_batch_84.npz,5,142.765207,0.179142,142.549639,0.255739,142.754778,0.136451,142.540557,0.155446
resampled_data_batch_85.npz,5,142.761837,0.325215,142.574296,0.311961,142.765959,0.227206,142.562712,0.245588
resampled_data_batch_86.npz,5,142.892047,0.963314,142.779290,1.850390,142.812559,0.180994,142.637836,0.238689
resampled_data_batch_87.npz,5,142.749155,0.225645,142.542940,0.285059,142.770017,0.214189,142.585567,0.270626
resampled_data_batch_88.npz,5,142.794837,0.801093,142.581415,0.603939,142.792071,0.504718,142.529668,0.266256
resampled_data_batch_89.npz,5,142.752151,1.160971,142.611163,0.868542,142.801395,0.201878,142.608841,0.268404
resampled_data_batch_90.npz,5,142.829394,0.533232,142.646026,0.943647,142.836115,0.364638,142.558291,0.192260
resampled_data_batch_91.npz,5,142.747503,0.204774,142.572188,0.278531,142.730016,0.204349,142.554820,0.235965
resampled_data_batch_92.npz,5,142.654670,1.038771,142.491083,1.521506,142.575187,0.177010,142.378317,0.222184
resampled_data_batch_93.npz,5,141.856345,0.217660,141.677399,0.283816,141.840507,0.217249,141.678202,0.296996
resampled_data_batch_94.npz,5,140.873638,0.436276,140.693705,0.582889,140.874243,0.210122,140.687480,0.272782
resampled_data_batch_95.npz,5,140.913672,0.448322,140.712712,0.307191,140.927927,0.227713,140.716976,0.309790
resampled_data_batch_96.npz,5,141.963106,0.209595,141.765896,0.274666,141.931466,0.194811,141.736796,0.269457
resampled_data_batch_97.npz,5,142.632056,0.195778,142.428001,0.265650,142.641132,0.198951,142.436264,0.264287
resampled_data_batch_98.npz,5,142.774930,0.657911,142.612798,0.332713,142.810335,0.215480,142.603108,0.269998
resampled_data_batch_99.npz,5,142.848897,0.328546,142.644091,0.266234,142.827893,0.163408,142.631955,0.232803
resampled_data_batch_100.npz,5,142.694379,1.109068,142.486993,1.101843,142.806212,0.212809,142.599271,0.299019
resampled_data_batch_101.npz,5,142.799010,0.767350,142.598044,0.651981,142.825824,0.156426,142.631413,0.232695
resampled_data_batch_1.npz,6,142.605245,0.209611,142.416969,0.275667,142.612442,0.202491,142.438284,0.223702
resampled_data_batch_2.npz,6,142.754907,0.140038,142.574293,0.206483,142.747354,0.147721,142.562499,0.205532
resampled_data_batch_3.npz,6,142.712177,0.152074,142.513111,0.232625,142.726074,0.143086,142.531791,0.203129
resampled_data_batch_4.npz,6,142.613947,0.203954,142.390983,0.269870,142.618294,0.209223,142.423726,0.257781
resampled_data_batch_5.npz,6,142.661098,0.157216,142.439729,0.208799,142.701087,0.150510,142.491806,0.206340
resampled_data_batch_6.npz,6,142.567918,0.183980,142.368686,0.262529,142.553885,0.175621,142.327546,0.228391
resampled_data_batch_7.npz,6,142.706192,0.145683,142.514059,0.213277,142.685717,0.141138,142.488736,0.188109
resampled_data_batch_8.npz,6,142.538611,0.212619,142.357525,0.290648,142.604437,0.219221,142.426561,0.280634
resampled_data_batch_9.npz,6,142.587558,0.841227,142.467692,1.528097,142.492834,0.213293,142.318039,0.291677
resampled_data_batch_10.npz,6,142.540278,1.305205,142.165331,1.975164,142.563980,0.267557,142.362102,0.241928
resampled_data_batch_11.npz,6,142.663197,0.169120,142.458262,0.219766,142.710660,0.138218,142.547886,0.177254
resampled_data_batch_12.npz,6,142.722265,0.156558,142.559731,0.215302,142.715096,0.160432,142.526868,0.249297
resampled_data_batch_13.npz,6,142.604049,0.183102,142.410050,0.253651,142.577656,0.210853,142.401625,0.281980
resampled_data_batch_14.npz,6,142.608953,0.238239,142.401384,0.292417,142.617497,0.216500,142.386160,0.289132
resampled_data_batch_15.npz,6,142.664274,0.174692,142.502274,0.252416,142.636371,0.138551,142.466168,0.214284
resampled_data_batch_16.npz,6,142.506721,0.179364,142.304103,0.259113,142.476300,0.175600,142.245353,0.242396
resampled_data_batch_17.npz,6,142.590256,0.196931,142.393768,0.268645,142.576762,0.199271,142.374903,0.255602
resampled_data_batch_18.npz,6,142.641047,0.203010,142.451500,0.282358,142.662052,0.216976,142.499559,0.292147
resampled_data_batch_19.npz,6,142.634847,0.187212,142.446859,0.256188,142.622362,0.213230,142.446294,0.265155
resampled_data_batch_20.npz,6,142.678464,0.186869,142.468908,0.242668,142.702538,0.180615,142.485799,0.262017
resampled_data_batch_21.npz,6,142.742435,0.174955,142.544967,0.248600,142.698735,0.161461,142.517026,0.242179
resampled_data_batch_22.npz,6,142.594866,1.276827,142.429209,1.099311,142.748313,0.261451,142.560873,0.235723
resampled_data_batch_23.npz,6,142.527012,0.958821,142.391278,1.075476,142.536533,0.200602,142.357202,0.271518
resampled_data_batch_24.npz,6,142.552074,0.255043,142.368576,0.303619,142.502008,0.220312,142.270682,0.279615
resampled_data_batch_25.npz,6,142.613505,0.191693,142.425364,0.253035,142.671156,0.199192,142.493458,0.243500
resampled_data_batch_26.npz,6,142.662384,0.188758,142.476761,0.263893,142.660673,0.179376,142.486901,0.256190
resampled_data_batch_27.npz,6,142.645533,0.213480,142.455567,0.285850,142.617206,0.209900,142.389340,0.281340
resampled_data_batch_28.npz,6,142.619909,0.162595,142.416888,0.210364,142.618724,0.147746,142.399427,0.206861
resampled_data_batch_29.npz,6,142.634852,0.518550,142.415527,0.354432,142.582669,0.630713,142.412982,0.266653
resampled_data_batch_30.npz,6,142.610310,0.368675,142.410543,0.458609,142.639653,0.204023,142.492190,0.268218
resampled_data_batch_31.npz,6,142.620564,0.183865,142.433392,0.253872,142.641346,0.229337,142.456750,0.305536
resampled_data_batch_32.npz,6,142.640543,0.200906,142.448740,0.290933,142.648713,0.202246,142.462394,0.273966
resampled_data_batch_33.npz,6,142.736176,0.428352,142.519114,0.290951,142.742166,0.196205,142.523858,0.194828
resampled_data_batch_34.npz,6,142.631597,0.571124,142.410667,0.400489,142.605465,0.245531,142.421555,0.281669
resampled_data_batch_35.npz,6,142.602029,0.187728,142.413519,0.261331,142.532861,0.208608,142.333256,0.282287
resampled_data_batch_36.npz,6,142.546194,0.202642,142.348224,0.269605,142.560695,0.171676,142.374667,0.227566
resampled_data_batch_37.npz,6,142.740467,1.253219,142.611633,1.543544,142.868167,0.970519,142.491984,0.277143
resampled_data_batch_38.npz,6,142.660704,0.788195,142.428631,0.476929,142.618921,0.283586,142.372246,0.287203
resampled_data_batch_39.npz,6,142.629724,0.196966,142.417338,0.279031,142.647558,0.209006,142.451083,0.289678
resampled_data_batch_40.npz,6,142.599651,0.927135,142.404783,0.758450,142.703658,0.292286,142.471434,0.279519
resampled_data_batch_41.npz,6,142.614658,0.586029,142.435982,0.382598,142.496798,0.872419,142.426781,0.294769
resampled_data_batch_42.npz,6,142.663543,0.181486,142.465177,0.256334,142.701977,0.176361,142.493544,0.267005
resampled_data_batch_43.npz,6,142.708889,0.363286,142.529680,0.623043,142.629662,0.317167,142.453100,0.219573
resampled_data_batch_44.npz,6,142.598784,1.269794,142.402913,1.192448,142.729908,0.294178,142.520537,0.268248
resampled_data_batch_45.npz,6,142.641208,0.210330,142.446500,0.278127,142.638746,0.199442,142.398948,0.267949
resampled_data_batch_46.npz,6,142.542959,0.810419,142.331125,0.907471,142.636795,0.193181,142.435534,0.269219
resampled_data_batch_47.npz,6,142.373301,0.358320,142.205384,0.336213,142.346339,0.204326,142.197397,0.266089
resampled_data_batch_48.npz,6,140.572747,0.286001,140.365654,0.333061,140.479729,0.354174,140.276207,0.409138
resampled_data_batch_49.npz,6,135.087455,1.220353,134.928022,0.886205,135.209593,0.549914,134.995750,0.561253
resampled_data_batch_54.npz,6,142.311382,1.809645,142.072913,2.152037,142.475060,0.261151,142.256420,0.327549
resampled_data_batch_55.npz,6,142.657981,0.228501,142.473478,0.284040,142.687577,0.222759,142.519389,0.290480
resampled_data_batch_56.npz,6,142.710055,0.541884,142.553068,0.724428,142.607510,0.223021,142.352814,0.293922
resampled_data_batch_57.npz,6,142.740240,0.754015,142.607699,1.592268,142.661175,0.195420,142.471955,0.256022
resampled_data_batch_58.npz,6,142.745574,0.177158,142.545453,0.235728,142.724209,0.178379,142.523813,0.270159
resampled_data_batch_59.npz,6,142.706246,0.580641,142.458867,0.359036,142.683234,0.188540,142.447199,0.260565
resampled_data_batch_60.npz,6,142.739001,0.175401,142.533667,0.247414,142.738640,0.153021,142.515841,0.228473
resampled_data_batch_61.npz,6,142.748638,0.522948,142.540241,0.633146,142.689733,0.185924,142.485047,0.259998
resampled_data_batch_62.npz,6,142.772523,0.201790,142.566845,0.289254,142.751448,0.235621,142.543568,0.305619
resampled_data_batch_63.npz,6,142.678940,0.710068,142.489863,0.373095,142.714739,0.178428,142.504479,0.237029
resampled_data_batch_64.npz,6,142.765951,0.212411,142.569026,0.269324,142.781787,0.234247,142.567269,0.280364
resampled_data_batch_65.npz,6,142.807820,0.874474,142.568650,0.983562,142.721737,0.383732,142.436152,0.320341
resampled_data_batch_66.npz,6,142.727611,0.170999,142.539249,0.254437,142.750691,0.184843,142.570288,0.273574
resampled_data_batch_67.npz,6,142.759079,0.477685,142.572545,0.691149,142.726786,0.255515,142.501867,0.301049
resampled_data_batch_68.npz,6,142.746559,0.428671,142.541246,0.599575,142.758618,0.160711,142.545573,0.200333
resampled_data_batch_69.npz,6,142.732601,0.957155,142.508315,0.678632,142.702328,0.138033,142.505960,0.204109
resampled_data_batch_70.npz,6,142.722554,0.210966,142.482865,0.284173,142.750486,0.228454,142.513259,0.314840
resampled_data_batch_71.npz,6,142.771514,0.430244,142.563995,0.371151,142.798158,0.201267,142.605083,0.272984
resampled_data_batch_72.npz,6,142.778357,0.199723,142.585891,0.254366,142.774707,0.188256,142.592088,0.266645
resampled_data_batch_73.npz,6,142.687910,0.636244,142.482074,0.945415,142.766124,0.188195,142.594938,0.229602
resampled_data_batch_74.npz,6,142.743781,0.219897,142.556834,0.263517,142.745618,0.205389,142.556164,0.216847
resampled_data_batch_75.npz,6,142.716571,1.041809,142.539373,0.662023,142.794647,0.196497,142.583488,0.268370
resampled_data_batch_76.npz,6,142.759267,0.218245,142.555138,0.274432,142.762189,0.213390,142.573777,0.277649
resampled_data_batch_77.npz,6,142.781077,0.808428,142.582875,0.573216,142.755794,0.202275,142.559785,0.271309
resampled_data_batch_78.npz,6,142.763648,0.216333,142.577342,0.289511,142.787968,0.235290,142.575442,0.327995
resampled_data_batch_79.npz,6,142.867358,1.286581,142.721382,1.487314,142.797145,0.162555,142.575064,0.202384
resampled_data_batch_80.npz,6,142.774878,0.190532,142.563538,0.280928,142.827372,0.171304,142.654213,0.281588
resampled_data_batch_81.npz,6,142.780397,0.605750,142.560736,0.392654,142.792262,0.132642,142.597449,0.222204
resampled_data_batch_82.npz,6,142.789791,0.196460,142.598696,0.261787,142.764712,0.189017,142.580858,0.227450
resampled_data_batch_83.npz,6,142.824241,1.019555,142.659379,1.330927,142.735540,0.238580,142.561486,0.311765
resampled_data_batch_84.npz,6,142.771089,0.178577,142.560416,0.258321,142.757504,0.161198,142.575466,0.240880
resampled_data_batch_85.npz,6,142.771201,0.327472,142.583548,0.313308,142.809373,0.266609,142.581401,0.269255
resampled_data_batch_86.npz,6,142.899358,0.961981,142.786503,1.849990,142.860823,0.188210,142.692186,0.244027
resampled_data_batch_87.npz,6,142.758275,0.225497,142.551700,0.285059,142.759169,0.237616,142.582610,0.295142
resampled_data_batch_88.npz,6,142.802798,0.801555,142.590594,0.606522,142.820454,0.365901,142.543407,0.300112
resampled_data_batch_89.npz,6,142.759406,1.160365,142.621677,0.869272,142.806738,0.215804,142.598911,0.296129
resampled_data_batch_90.npz,6,142.836431,0.532599,142.655070,0.944670,142.882648,0.388959,142.628228,0.230655
resampled_data_batch_91.npz,6,142.756355,0.206447,142.581577,0.277503,142.667313,0.184399,142.440017,0.257348
resampled_data_batch_92.npz,6,142.663948,1.036388,142.501663,1.521587,142.532652,0.184996,142.309670,0.214877
resampled_data_batch_93.npz,6,141.865155,0.217868,141.687254,0.283313,141.836014,0.251597,141.656511,0.333474
resampled_data_batch_94.npz,6,140.881252,0.437540,140.703859,0.585688,140.861141,0.185218,140.657297,0.246984
resampled_data_batch_95.npz,6,140.922001,0.449366,140.722465,0.309187,140.921096,0.229744,140.739649,0.304045
resampled_data_batch_96.npz,6,141.973016,0.210889,141.774720,0.275821,141.977921,0.176240,141.758947,0.230395
resampled_data_batch_97.npz,6,142.641352,0.199233,142.438841,0.266293,142.663958,0.207084,142.454468,0.252747
resampled_data_batch_98.npz,6,142.784620,0.659906,142.623023,0.332547,142.826812,0.212862,142.635298,0.258233
resampled_data_batch_99.npz,6,142.857331,0.327413,142.655039,0.265774,142.837195,0.135016,142.630787,0.197820
resampled_data_batch_100.npz,6,142.703768,1.109361,142.496572,1.101983,142.823966,0.209692,142.604035,0.318854
resampled_data_batch_101.npz,6,142.806678,0.767356,142.607423,0.650963,142.768708,0.195115,142.552786,0.259341
resampled_data_batch_1.npz,7,142.594760,0.208138,142.416150,0.274176,142.537353,0.197610,142.330032,0.242774
resampled_data_batch_2.npz,7,142.737812,0.146391,142.566374,0.210682,142.760953,0.124947,142.597459,0.207660
resampled_data_batch_3.npz,7,142.695576,0.159781,142.512433,0.239087,142.720255,0.143175,142.543528,0.218552
resampled_data_batch_4.npz,7,142.603999,0.208158,142.388704,0.267278,142.549342,0.220316,142.339110,0.260573
resampled_data_batch_5.npz,7,142.644250,0.159172,142.433357,0.210297,142.619951,0.169070,142.452667,0.210191
resampled_data_batch_6.npz,7,142.552869,0.185859,142.366291,0.259894,142.549893,0.185824,142.334481,0.249076
resampled_data_batch_7.npz,7,142.686854,0.143057,142.510083,0.215999,142.705611,0.145789,142.554480,0.225403
resampled_data_batch_8.npz,7,142.522529,0.214592,142.357823,0.292527,142.515231,0.266194,142.361197,0.319038
resampled_data_batch_9.npz,7,142.573512,0.838047,142.466010,1.527770,142.444211,0.173919,142.311732,0.235577
resampled_data_batch_10.npz,7,142.522410,1.309514,142.162070,1.980663,142.525201,0.148335,142.310976,0.213864
resampled_data_batch_11.npz,7,142.651637,0.176609,142.455575,0.224149,142.664744,0.147216,142.454416,0.189236
resampled_data_batch_12.npz,7,142.705656,0.162852,142.555129,0.219909,142.651155,0.155846,142.464066,0.240232
resampled_data_batch_13.npz,7,142.588516,0.181783,142.399597,0.253693,142.558185,0.156661,142.356962,0.206988
resampled_data_batch_14.npz,7,142.588298,0.240035,142.396000,0.295623,142.498264,0.206898,142.302183,0.278063
resampled_data_batch_15.npz,7,142.649795,0.179918,142.495831,0.256730,142.681670,0.196884,142.526787,0.293453
resampled_data_batch_16.npz,7,142.488388,0.176067,142.297668,0.265803,142.452895,0.172820,142.268434,0.226746
resampled_data_batch_17.npz,7,142.577627,0.200856,142.392354,0.266456,142.601606,0.196639,142.436739,0.243637
resampled_data_batch_18.npz,7,142.627835,0.210068,142.448905,0.296704,142.626527,0.215050,142.471040,0.297645
resampled_data_batch_19.npz,7,142.615528,0.194221,142.442129,0.259148,142.555716,0.196566,142.429602,0.252332
resampled_data_batch_20.npz,7,142.663200,0.190713,142.465808,0.240643,142.626419,0.180646,142.376990,0.267150
resampled_data_batch_21.npz,7,142.725836,0.179416,142.537238,0.249974,142.712879,0.144770,142.589801,0.233365
resampled_data_batch_22.npz,7,142.578331,1.274808,142.422378,1.097369,142.791244,0.299901,142.626385,0.274854
resampled_data_batch_23.npz,7,142.510985,0.965235,142.387725,1.077353,142.583088,0.183899,142.380885,0.220228
resampled_data_batch_24.npz,7,142.532523,0.259489,142.361917,0.311227,142.527250,0.281153,142.330420,0.266012
resampled_data_batch_25.npz,7,142.593280,0.190834,142.414304,0.254693,142.518390,0.223044,142.313784,0.251689
resampled_data_batch_26.npz,7,142.648956,0.191369,142.477116,0.265138,142.642572,0.163121,142.463800,0.256098
resampled_data_batch_27.npz,7,142.623633,0.214205,142.443156,0.293865,142.628829,0.228066,142.541154,0.351894
resampled_data_batch_28.npz,7,142.605305,0.161079,142.411864,0.217567,142.596739,0.137998,142.403576,0.214311
resampled_data_batch_29.npz,7,142.618392,0.517582,142.412817,0.350161,142.575583,0.222005,142.320895,0.241536
resampled_data_batch_30.npz,7,142.593851,0.366149,142.403347,0.455463,142.665524,0.227120,142.514882,0.291206
resampled_data_batch_31.npz,7,142.604789,0.182920,142.426840,0.261499,142.527425,0.169147,142.304264,0.272615
resampled_data_batch_32.npz,7,142.628952,0.203960,142.443315,0.294483,142.683287,0.156447,142.486337,0.260523
resampled_data_batch_33.npz,7,142.720941,0.441227,142.513132,0.304035,142.622105,0.196611,142.507616,0.251688
resampled_data_batch_34.npz,7,142.609281,0.571067,142.405836,0.394820,142.596668,0.331852,142.456184,0.336552
resampled_data_batch_35.npz,7,142.581641,0.195745,142.407528,0.265502,142.531927,0.257211,142.318016,0.341648
resampled_data_batch_36.npz,7,142.523315,0.206750,142.343264,0.272670,142.533317,0.198208,142.363507,0.250311
resampled_data_batch_37.npz,7,142.720484,1.253099,142.610811,1.543367,142.783128,1.020951,142.393335,0.236376
resampled_data_batch_38.npz,7,142.644126,0.789320,142.421795,0.480470,142.674171,0.212683,142.527306,0.307045
resampled_data_batch_39.npz,7,142.607332,0.199667,142.412874,0.278415,142.630344,0.173054,142.430870,0.227400
resampled_data_batch_40.npz,7,142.580721,0.925123,142.403895,0.763251,142.620424,0.434329,142.471515,0.274594
resampled_data_batch_41.npz,7,142.592611,0.588304,142.425998,0.387909,142.601115,0.219948,142.413988,0.279915
resampled_data_batch_42.npz,7,142.635950,0.181388,142.453013,0.253448,142.617576,0.222796,142.396878,0.243220
resampled_data_batch_43.npz,7,142.694833,0.367412,142.530486,0.627622,142.646160,0.417453,142.494239,0.260013
resampled_data_batch_44.npz,7,142.578872,1.268967,142.392794,1.191346,142.631827,0.191171,142.365473,0.257711
resampled_data_batch_45.npz,7,142.618671,0.210038,142.435428,0.283353,142.762667,0.223792,142.577913,0.306154
resampled_data_batch_46.npz,7,142.525622,0.810688,142.331464,0.909881,142.628185,0.177915,142.427971,0.233678
resampled_data_batch_47.npz,7,142.355237,0.359129,142.197697,0.339317,142.368624,0.185125,142.163851,0.270962
resampled_data_batch_48.npz,7,140.551439,0.283181,140.361698,0.336667,140.529897,0.266348,140.432511,0.310554
resampled_data_batch_49.npz,7,135.066315,1.222767,134.924511,0.884109,135.005628,0.433021,134.828339,0.441914
resampled_data_batch_54.npz,7,142.289118,1.807120,142.066853,2.147726,142.468032,0.258981,142.266740,0.339336
resampled_data_batch_55.npz,7,142.632177,0.228954,142.466810,0.289418,142.597909,0.224511,142.387963,0.293080
resampled_data_batch_56.npz,7,142.688045,0.544464,142.537665,0.725838,142.664290,0.233018,142.467596,0.266454
resampled_data_batch_57.npz,7,142.721815,0.753698,142.606502,1.590162,142.629505,0.158944,142.484199,0.225717
resampled_data_batch_58.npz,7,142.726056,0.180026,142.546008,0.242621,142.763670,0.171367,142.607173,0.254643
resampled_data_batch_59.npz,7,142.688516,0.587318,142.453705,0.365354,142.683448,0.195208,142.495557,0.329338
resampled_data_batch_60.npz,7,142.717106,0.177244,142.526676,0.246951,142.682139,0.162503,142.474920,0.237552
resampled_data_batch_61.npz,7,142.726484,0.520594,142.541758,0.634311,142.706333,0.194087,142.588334,0.267402
resampled_data_batch_62.npz,7,142.747809,0.203830,142.561515,0.290935,142.738497,0.183530,142.536757,0.323870
resampled_data_batch_63.npz,7,142.654619,0.710445,142.481565,0.375750,142.702403,0.197507,142.494336,0.227880
resampled_data_batch_64.npz,7,142.750172,0.216651,142.570020,0.274418,142.743515,0.287651,142.559413,0.347510
resampled_data_batch_65.npz,7,142.783026,0.874612,142.560135,0.986548,142.690766,0.228428,142.447407,0.292678
resampled_data_batch_66.npz,7,142.700157,0.174194,142.535088,0.256413,142.745667,0.195505,142.594519,0.300328
resampled_data_batch_67.npz,7,142.741065,0.472528,142.561965,0.693141,142.740752,0.258588,142.618399,0.314300
resampled_data_batch_68.npz,7,142.726683,0.427061,142.541219,0.602345,142.794152,0.194738,142.631196,0.242376
resampled_data_batch_69.npz,7,142.710697,0.953771,142.499212,0.680368,142.738930,0.198275,142.549324,0.263913
resampled_data_batch_70.npz,7,142.701027,0.209842,142.481867,0.284064,142.720160,0.178332,142.516913,0.226223
resampled_data_batch_71.npz,7,142.752951,0.430185,142.555796,0.376817,142.724284,0.215203,142.554334,0.257562
resampled_data_batch_72.npz,7,142.752745,0.201995,142.578326,0.261566,142.705955,0.188899,142.566143,0.257385
resampled_data_batch_73.npz,7,142.672098,0.637055,142.481109,0.941219,142.714940,0.165069,142.531757,0.208394
resampled_data_batch_74.npz,7,142.722924,0.224543,142.549463,0.275356,142.683534,0.237335,142.533465,0.301081
resampled_data_batch_75.npz,7,142.694727,1.042451,142.528607,0.661735,142.672928,0.596902,142.557666,0.218407
resampled_data_batch_76.npz,7,142.744207,0.219672,142.558231,0.275633,142.696395,0.248671,142.556745,0.291360
resampled_data_batch_77.npz,7,142.761330,0.811977,142.574324,0.569991,142.740397,0.185808,142.552099,0.265730
resampled_data_batch_78.npz,7,142.735520,0.220180,142.571746,0.292791,142.701464,0.264498,142.488626,0.359221
resampled_data_batch_79.npz,7,142.838696,1.285056,142.712320,1.493909,142.750687,0.173333,142.597893,0.207163
resampled_data_batch_80.npz,7,142.754268,0.198242,142.561342,0.283806,142.819967,0.200492,142.593017,0.288308
resampled_data_batch_81.npz,7,142.755369,0.606484,142.553838,0.393098,142.724416,0.173797,142.558707,0.227339
resampled_data_batch_82.npz,7,142.765313,0.202866,142.591017,0.263130,142.778438,0.203865,142.620381,0.221082
resampled_data_batch_83.npz,7,142.801131,1.017992,142.649815,1.333695,142.651884,0.184944,142.470862,0.213441
resampled_data_batch_84.npz,7,142.751736,0.179909,142.550452,0.253605,142.735333,0.188877,142.483956,0.248065
resampled_data_batch_85.npz,7,142.749461,0.323767,142.572919,0.316091,142.820598,0.157908,142.675654,0.235574
resampled_data_batch_86.npz,7,142.875983,0.965216,142.778854,1.859062,142.852208,0.223354,142.694554,0.293992
resampled_data_batch_87.npz,7,142.739415,0.228163,142.550383,0.292335,142.746146,0.216804,142.536450,0.297634
resampled_data_batch_88.npz,7,142.784424,0.801524,142.585715,0.612116,142.798861,0.237525,142.562983,0.263052
resampled_data_batch_89.npz,7,142.743253,1.154704,142.617252,0.864057,142.720013,0.162944,142.550523,0.168914
resampled_data_batch_90.npz,7,142.821418,0.534030,142.654737,0.947204,142.755557,0.194626,142.598955,0.240018
resampled_data_batch_91.npz,7,142.732734,0.210448,142.576988,0.285565,142.709037,0.213995,142.513311,0.284845
resampled_data_batch_92.npz,7,142.642810,1.048735,142.495230,1.525803,142.531044,0.238700,142.380299,0.360373
resampled_data_batch_93.npz,7,141.842813,0.218526,141.680392,0.287597,141.833300,0.216026,141.738310,0.302316
resampled_data_batch_94.npz,7,140.860096,0.445520,140.693383,0.591750,140.793691,0.218757,140.654191,0.294355
resampled_data_batch_95.npz,7,140.901246,0.447417,140.719276,0.309267,140.886395,0.212800,140.655104,0.251011
resampled_data_batch_96.npz,7,141.950455,0.210732,141.767007,0.269250,141.924948,0.193087,141.767534,0.269949
