filename,I0_mean_orig,I0_mean_filt,I0_std_orig,I0_std_filt,tau_mean_orig,tau_mean_filt,tau_std_orig,tau_std_filt,B_mean_orig,B_mean_filt,B_std_orig,B_std_filt,residuals_std_mean_orig,residuals_std_mean_filt,residuals_std_std_orig,residuals_std_std_filt
processed_data_batch_55.npz,1.3591020545803272,1.3591007612490353,0.050034816454501925,0.05003480014633678,120.57890676704075,120.5790520862979,2.4317974278272425,2.4318220833230892,0.023238451344097945,0.023238367327451298,0.00010429938684661245,0.00010427731894919924,0.003224540961269904,0.002825151829204189,6.104013622512638e-05,5.0676332486652746e-05
processed_data_batch_56.npz,1.428923626654101,1.428922198712908,0.04765291259804584,0.047653360797284175,135.83887014855438,135.83904276628368,0.4719142577587858,0.47187517688638125,0.023229603086701807,0.023229510583380766,0.00011778930895025651,0.00011780623305282471,0.003324936443659503,0.0029365441259315513,0.00024892311167686265,0.0002620816687882103
processed_data_batch_57.npz,1.4183601513348423,1.4183589690885037,0.06428742404438408,0.06428782075869963,137.8589810255524,137.859139951593,0.3164155116308141,0.316430676923472,0.023244211483968977,0.02324410572031624,9.12984206147704e-05,9.130519230138008e-05,0.0032958059307660703,0.002892151604247457,6.380385439119116e-05,5.6411396803406355e-05
processed_data_batch_58.npz,1.4314323530795383,1.431431477688157,0.05745657461855172,0.05745650838506124,138.4223856347643,138.42250045031943,0.3469445559094521,0.34690067945177083,0.023278718682297937,0.02327864098467354,0.00011552617587510339,0.00011553848146825992,0.003297352954977113,0.0029114217801545837,6.48575593100257e-05,6.83268662093878e-05
processed_data_batch_59.npz,1.4377854393767795,1.4377844707950105,0.04611184582124244,0.04611183959376612,138.7847453707744,138.78486962888704,0.30431872789841047,0.30436333129383075,0.023199892181935463,0.023199813523593498,8.782147191531473e-05,8.783912857887741e-05,0.0033067078168696694,0.00290762289250446,5.8364000090024165e-05,5.235020508399109e-05
processed_data_batch_60.npz,1.437387491714347,1.4373862982718704,0.06208894841523612,0.06208915025866029,138.97037867116643,138.97053929002988,0.5301178688437798,0.5301067673024316,0.02322744851857543,0.023227334991537545,0.00024625607811444827,0.00024627755811216986,0.003371039124728693,0.002986244019187865,0.0005367276118878777,0.0005634853267569824
processed_data_batch_61.npz,1.4359491338664816,1.4359480281962176,0.055265314143643364,0.05526546310353609,139.1747608205207,139.1749012428928,0.33535939134172493,0.3353923735689148,0.023222560854388452,0.023222478232978523,9.596303436803856e-05,9.598898074233477e-05,0.0033009505551240366,0.0029142996927880747,6.232251613262186e-05,4.850148935552972e-05
processed_data_batch_62.npz,1.4280424840563144,1.4280411625175327,0.05984726776738144,0.05984747259652819,139.21093318457534,139.21111145471295,0.5075262157287739,0.5075336994235718,0.02324079414233236,0.023240671578801476,0.0002540397999421163,0.0002540066437321322,0.0033774715945248273,0.0029764028983181173,0.0005298407686668904,0.0005544870121390148
processed_data_batch_63.npz,1.4277737529813612,1.4277725218791213,0.07234690462206102,0.07234692594885597,139.26159587634592,139.26174738594958,0.5987018844293626,0.5987200703603819,0.023274062521912074,0.023273985485112104,0.0001001080528998059,0.00010009519172943343,0.003324407953264462,0.0029359479442204297,0.0002109988445340188,0.000225318404752739
processed_data_batch_64.npz,1.4231478986219626,1.4231464133138738,0.06517016436115723,0.06517005023388105,139.40325205463432,139.4034416891634,1.2065795530342016,1.206606436764366,0.02328188780093266,0.023281774896223642,0.00028668064823210904,0.00028669285635086133,0.003397725691314218,0.0030149087059284808,0.0008969569363461895,0.0009294419939246691
