filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
processed_data_batch_92.npz,4000,139.648941,0.430582,139.633109,0.488636,139.711142,0.474689,139.725072,0.510490
processed_data_batch_93.npz,4000,139.598339,0.534087,139.631697,0.524891,139.530411,0.411775,139.579520,0.457481
processed_data_batch_94.npz,4000,139.695806,1.095921,139.730747,1.768392,139.603917,0.487344,139.579990,0.570478
processed_data_batch_95.npz,4000,139.622417,0.626036,139.571101,0.980468,139.684930,0.400703,139.683102,0.428689
processed_data_batch_96.npz,4000,139.634103,0.724726,139.568168,0.548050,139.633996,0.482826,139.579241,0.520193
processed_data_batch_97.npz,4000,139.639490,0.476650,139.632842,0.521778,139.542113,0.498357,139.507513,0.536961
processed_data_batch_98.npz,4000,139.748613,0.465842,139.725162,0.516473,139.752481,0.449657,139.730287,0.510736
processed_data_batch_99.npz,4000,139.514479,1.532304,139.542317,1.277158,139.681457,0.437135,139.679921,0.472681
processed_data_batch_100.npz,4000,139.563117,0.748775,139.610721,0.691294,139.590164,0.444943,139.605924,0.535290
processed_data_batch_101.npz,4000,139.671961,0.409204,139.671905,0.460949,139.661685,0.409620,139.616787,0.465006
processed_data_batch_1.npz,6000,139.182265,2.651258,139.224696,3.000460,139.398168,0.506216,139.347735,0.459148
processed_data_batch_2.npz,6000,139.768556,0.307241,139.720919,0.395073,139.814447,0.294570,139.779782,0.376586
processed_data_batch_3.npz,6000,139.429763,0.307192,139.377827,0.367482,139.427830,0.320023,139.402888,0.391751
processed_data_batch_4.npz,6000,139.473211,0.369457,139.404186,0.445060,139.502900,0.357012,139.436388,0.445992
processed_data_batch_5.npz,6000,139.869072,0.206266,139.809100,0.292324,139.864613,0.209111,139.811011,0.282175
processed_data_batch_6.npz,6000,139.663322,0.273520,139.630276,0.351823,139.651773,0.302057,139.620667,0.364621
processed_data_batch_7.npz,6000,139.653670,0.289170,139.611217,0.353799,139.624385,0.256473,139.578805,0.322172
processed_data_batch_8.npz,6000,139.523148,0.338869,139.501373,0.406207,139.512909,0.311094,139.484401,0.384280
processed_data_batch_9.npz,6000,139.884820,0.278908,139.857943,0.316551,139.901382,0.298294,139.878971,0.337684
processed_data_batch_10.npz,6000,139.642355,0.312444,139.614148,0.397381,139.594398,0.305987,139.548471,0.367824
processed_data_batch_11.npz,6000,139.526847,1.119519,139.444593,1.269901,139.621309,0.419083,139.546984,0.441543
processed_data_batch_12.npz,6000,139.289329,1.422568,139.397325,0.648230,139.477281,0.395074,139.457000,0.405456
processed_data_batch_13.npz,6000,138.782958,2.479130,138.717424,2.348355,139.068227,0.358215,139.043606,0.406805
processed_data_batch_14.npz,6000,138.297686,2.454034,138.328925,2.527187,138.150217,0.423034,138.111178,0.396297
processed_data_batch_15.npz,6000,131.761551,1.140414,131.637523,1.992450,131.843613,0.470265,131.776827,0.474485
processed_data_batch_16.npz,6000,112.685401,1.073738,112.571314,0.783884,112.754721,0.649794,112.653964,0.684402
processed_data_batch_17.npz,6000,86.621155,1.069722,86.388994,1.459844,86.512515,0.706415,86.377338,0.720505
processed_data_batch_18.npz,6000,72.016734,0.285807,71.858759,0.398514,71.987464,0.351791,71.910104,0.265974
