filename,Raw_successful_fits,Raw_I0_mean,Raw_Tau_mean,Raw_B_mean,Raw_Residuals_Std_mean,Raw_I0_std,Raw_Tau_std,Raw_B_std,Raw_Residuals_Std_std,Raw_I0_min,Raw_Tau_min,Raw_B_min,Raw_Residuals_Std_min,Raw_I0_max,Raw_Tau_max,Raw_B_max,Raw_Residuals_Std_max,Savitzky-Golay_successful_fits,Savitzky-Golay_I0_mean,Savitzky-Golay_Tau_mean,Savitzky-Golay_B_mean,Savitzky-Golay_Residuals_Std_mean,Savitzky-Golay_I0_std,Savitzky-Golay_Tau_std,Savitzky-Golay_B_std,Savitzky-Golay_Residuals_Std_std,Savitzky-Golay_I0_min,Savitzky-Golay_Tau_min,Savitzky-Golay_B_min,Savitzky-Golay_Residuals_Std_min,Savitzky-Golay_I0_max,Savitzky-Golay_Tau_max,Savitzky-Golay_B_max,Savitzky-Golay_Residuals_Std_max,SimpleRNN_successful_fits,SimpleRNN_I0_mean,SimpleRNN_Tau_mean,SimpleRNN_B_mean,SimpleRNN_Residuals_Std_mean,SimpleRNN_I0_std,SimpleRNN_Tau_std,SimpleRNN_B_std,SimpleRNN_Residuals_Std_std,SimpleRNN_I0_min,SimpleRNN_Tau_min,SimpleRNN_B_min,SimpleRNN_Residuals_Std_min,SimpleRNN_I0_max,SimpleRNN_Tau_max,SimpleRNN_B_max,SimpleRNN_Residuals_Std_max,CONV_successful_fits,CONV_I0_mean,CONV_Tau_mean,CONV_B_mean,CONV_Residuals_Std_mean,CONV_I0_std,CONV_Tau_std,CONV_B_std,CONV_Residuals_Std_std,CONV_I0_min,CONV_Tau_min,CONV_B_min,CONV_Residuals_Std_min,CONV_I0_max,CONV_Tau_max,CONV_B_max,CONV_Residuals_Std_max,TauPredictor_successful_fits,TauPredictor_I0_mean,TauPredictor_Tau_mean,TauPredictor_B_mean,TauPredictor_Residuals_Std_mean,TauPredictor_I0_std,TauPredictor_Tau_std,TauPredictor_B_std,TauPredictor_Residuals_Std_std,TauPredictor_I0_min,TauPredictor_Tau_min,TauPredictor_B_min,TauPredictor_Residuals_Std_min,TauPredictor_I0_max,TauPredictor_Tau_max,TauPredictor_B_max,TauPredictor_Residuals_Std_max,TauPredictorATT_successful_fits,TauPredictorATT_I0_mean,TauPredictorATT_Tau_mean,TauPredictorATT_B_mean,TauPredictorATT_Residuals_Std_mean,TauPredictorATT_I0_std,TauPredictorATT_Tau_std,TauPredictorATT_B_std,TauPredictorATT_Residuals_Std_std,TauPredictorATT_I0_min,TauPredictorATT_Tau_min,TauPredictorATT_B_min,TauPredictorATT_Residuals_Std_min,TauPredictorATT_I0_max,TauPredictorATT_Tau_max,TauPredictorATT_B_max,TauPredictorATT_Residuals_Std_max
processed_data_batch_11.npz,150,1.4411395083118954,139.4659025411446,0.01891065139267464,0.0035360234357791794,0.048855961464003686,1.0947715820336161,0.000395378859092427,0.0005403171092653117,1.101564981339,126.84348383378824,0.01738404487046002,0.003319431331759376,1.50448552730838,140.2980510525425,0.02255210052570672,0.009999703512649928,150,1.4411407300026795,139.46574232348357,0.01891067990174744,0.0008845162454902933,0.04884859518618195,1.0955994856774751,0.00039555465926062726,0.0007014854747948698,1.1016445948760043,126.8344310718899,0.01738409675485643,0.0006540850411161838,1.5044599430222918,140.30498717777647,0.022554381350693122,0.009090249494107925,150,1.440950910848344,139.48903994634614,0.018810707150992166,0.0006108107585939552,0.048858334587159956,1.1013072730883169,0.0004004830461166365,0.0006003781244973356,1.1017068619664605,126.78332008206387,0.017314528487558743,0.00037259598552573977,1.504470251088476,140.28395536988182,0.02255219242809336,0.00745756494178858,150,1.442423166428856,139.33830384530307,0.01897532925011091,0.0005455600959205974,0.048885647186915133,1.1320213533481802,0.00040715572587467257,0.000675417692449366,1.101613992935741,126.24702271412727,0.017487292645294486,0.00030521900916927755,1.5057686153452778,140.18840400722058,0.02282440280414632,0.00833575175140723,150,0.0,139.34975,0.0,0.0,0.0,1.9219074,0.0,0.0,0,116.46492,0,0,0,140.923,0,0,150,0.0,139.69539,0.0,0.0,0.0,2.421257,0.0,0.0,0,110.80251,0,0,0,141.1482,0,0
processed_data_batch_12.npz,150,1.4374617790138318,139.3016863031345,0.0187388345669203,0.0036944326789764433,0.04923238664585951,0.8462444828651073,0.0006747412018327749,0.0010983033851958872,1.1125549788857918,131.64674446896933,0.014666809744076489,0.0033229576907273283,1.4903179770221542,142.09715266513604,0.021164117407185788,0.014156518391904635,150,1.4374650189454499,139.30124712301986,0.018739204706085033,0.0011188699196081713,0.04923228125066242,0.8470939271863793,0.0006744815266468452,0.00142590333650313,1.1125364928708832,131.63465506438857,0.014669436494674752,0.0005993092387788732,1.490314196242854,142.09496556065494,0.021165569854455526,0.013442336712537922,150,1.4372852715524993,139.3243586581232,0.018637301523689677,0.0008592463196878703,0.04912388305090308,0.8445521261108678,0.000675228520969646,0.0014087279965343616,1.1140092939084216,131.59493821532752,0.014557181985081203,0.0003703828389100014,1.4900855824351105,142.06955760490277,0.021095855703036397,0.01294640597003642,150,1.4387228957193607,139.17772114070425,0.018800237046567775,0.0007765784638777793,0.04925853683451228,0.8394112955434502,0.0006751661534218285,0.0014321821869112256,1.1156396344602744,131.50752542928177,0.014701835620533529,0.00030421881659759193,1.4918980947457234,141.9685683611312,0.02123375418634376,0.0133179612584046,150,0.0,139.25522,0.0,0.0,0.0,1.2056946,0.0,0.0,0,127.25589,0,0,0,143.79489,0,0,150,0.0,139.59047,0.0,0.0,0.0,0.6873119,0.0,0.0,0,136.71994,0,0,0,141.05008,0,0
processed_data_batch_13.npz,150,1.4421843324874972,138.759729109864,0.01886026753371952,0.003760556864990909,0.03611548934782355,2.188592860505856,0.0006874940756919675,0.0016574765363585357,1.2587289352770628,119.96723755449837,0.016403388227433237,0.0033105447113875412,1.5098672687633297,142.76093248786734,0.024056538291962658,0.018862533541997684,150,1.4421845767648063,138.75962038083816,0.018860457725261456,0.0011726427260852408,0.0361124084236526,2.1885278122170813,0.0006874551929327177,0.0019694543468319037,1.258773013285235,119.97563574748382,0.016405861667856014,0.0006433586700875782,1.5099792256091369,142.76615559316974,0.024060240872599954,0.0183311150858983,150,1.4419957659891667,138.78389067885976,0.01875885713233999,0.0008829472448526044,0.03607243167563625,2.192131593569142,0.0006813289444256381,0.0017550545203411053,1.258983286222605,119.60519159129119,0.016297249359272285,0.00037980748434157587,1.5078847379719427,142.72546693490557,0.023778275726145496,0.01631487781314177,150,1.4435568874966767,138.62415515058916,0.018929296190997907,0.0008334457231986085,0.036327615069435874,2.272300318215761,0.0007248728981731375,0.001938248148476983,1.259219408017121,119.135148612171,0.016411759615797078,0.0002854168020657062,1.5184836832411301,142.66845219148996,0.02455467904285625,0.018163533022451262,150,0.0,138.56633,0.0,0.0,0.0,4.073943,0.0,0.0,0,95.07116,0,0,0,146.96437,0,0,150,0.0,138.88469,0.0,0.0,0.0,4.1758265,0.0,0.0,0,94.14525,0,0,0,140.92264,0,0
processed_data_batch_14.npz,150,1.436293263218887,138.27300918718072,0.018661674590342323,0.003767605715850998,0.04413393402333621,2.1173281552618475,0.0008346093354884062,0.0015274291020010461,1.197225875956357,128.6076668811209,0.010661084122446563,0.003316709209447969,1.4938374544873383,160.31328924807366,0.021458849497268846,0.018305344851190106,150,1.4362903270205012,138.2733354616165,0.01866146486002039,0.0012042770241587435,0.04413331536868279,2.1171780518067815,0.000834594898589953,0.001852406705375544,1.1971499624200759,128.60922589011105,0.010664413167017748,0.0006389672531436165,1.4938228561435454,160.30901320055838,0.021460968898784048,0.017770576237468163,150,1.4360872602951649,138.3009591862767,0.01855584753989855,0.0009002848768110961,0.04395697972983461,2.105509450088302,0.0008300742744131021,0.0015710090862488448,1.1987509422934761,128.48161156394778,0.010589977721438508,0.0003832481915881,1.4934347936425738,160.12601535893495,0.021367658035134393,0.013936088315150065,150,1.4374316496993955,138.1649239068274,0.018715786205525234,0.0008487739210341653,0.04452432161412436,2.202072338327729,0.0008751020283118608,0.0017969590733062078,1.1956609231958228,128.44924289457964,0.010105070400455832,0.0002879509321435251,1.4952085090370408,161.27299452557799,0.021520195254970165,0.017006306221657056,150,0.0,138.33089,0.0,0.0,0.0,3.3271894,0.0,0.0,0,120.31899,0,0,0,171.03294,0,0,150,0.0,138.80975,0.0,0.0,0.0,3.7163146,0.0,0.0,0,135.52124,0,0,0,180.13895,0,0
processed_data_batch_15.npz,150,1.4107453875346807,131.63058280082842,0.018984166930766218,0.0035939051506518964,0.03756407006742636,1.6113065622472698,0.000770420169233597,0.0013004386709613261,1.1837428873932805,112.68351164977669,0.015669471057001484,0.0032749464928662837,1.459714769961419,133.0616767906898,0.026629848041033594,0.019106527020143146,150,1.4107457758030195,131.63051704495848,0.018984259581580662,0.0009956572346520084,0.037571368995910265,1.6090489202286007,0.0007695663528447862,0.0015093138832153517,1.1836851682053322,112.70904905687131,0.015666303600936092,0.0006364734224026206,1.4597360804373416,133.05659086310953,0.026616523865577155,0.018649779267334566,150,1.4104085665518498,131.68289307519336,0.018856116606494708,0.0007325464229287889,0.03744825051545756,1.5943030649057413,0.0007552369632916503,0.001319193342880241,1.183963963104133,112.94749495158345,0.015535791093328246,0.00041268262073915814,1.4591036263661217,133.1445167083948,0.026284102691275738,0.016040775478872584,150,1.411909803845377,131.51512962051135,0.019041317193507823,0.0006461717464352981,0.03792516347038578,1.5865022715206363,0.0007659345221788403,0.0013872515775148356,1.184089280882323,112.90394614926394,0.01577157292039948,0.00025836692196101735,1.460939598509275,133.22470692194312,0.02665270531695671,0.016811053898073462,150,0.0,131.74924,0.0,0.0,0.0,0.8024078,0.0,0.0,0,125.50049,0,0,0,135.25261,0,0,150,0.0,131.91327,0.0,0.0,0.0,0.8969942,0.0,0.0,0,125.04907,0,0,0,136.31587,0,0
processed_data_batch_16.npz,150,1.3267627961122683,112.5750687628448,0.019337280734733,0.003465455227196515,0.033908332143986086,0.8392309556973415,0.00033793343792086364,0.000795454585447092,1.1750056514216602,111.20011507827716,0.018058951985783007,0.0031866030644492893,1.3718127977875898,119.45633249690724,0.020620842911755408,0.010689063632217916,150,1.3267571537240015,112.5755123944859,0.019337199176683136,0.0009221966064817617,0.03390963240129832,0.838858413811732,0.0003379046423675023,0.0010289810914041694,1.1750271708736475,111.2019506266923,0.01805503510998974,0.0005787821321933519,1.3718288939717824,119.4571141971064,0.02062102647866667,0.010076766587997011,150,1.3259728317329076,112.68512268738178,0.01915756286814718,0.0006969772935760763,0.03384421292370099,0.8417041099531548,0.00033501366269936267,0.0008618576278998344,1.174304494019584,111.3183556794215,0.017889188439575616,0.0003666259675794911,1.3707866932843193,119.61179841709527,0.020405024564798924,0.009528466233535721,150,1.327206627241519,112.53168991515572,0.01935764384013653,0.0006024478177732858,0.03403299795035972,0.8325044980635715,0.00033390494782182823,0.0009237747578992217,1.1753123280955247,111.17128546866964,0.01808417519208316,0.00025080872038951436,1.372509659388535,119.40796418407179,0.02064097356535567,0.010341674387383214,150,0.0,112.853935,0.0,0.0,0.0,1.2374306,0.0,0.0,0,111.48252,0,0,0,125.51705,0,0,150,0.0,112.556145,0.0,0.0,0.0,0.730761,0.0,0.0,0,110.92671,0,0,0,115.55888,0,0
processed_data_batch_17.npz,150,1.155231178406038,86.41898169615044,0.019821851463428037,0.003344096443459774,0.03341834717610017,1.3642514171311069,0.0004350300513284139,0.0012058568174677195,1.0197214737922133,72.73109538520616,0.019160762041015682,0.003020097542561837,1.2061004946469855,89.88691375352408,0.024067217128971505,0.016179772428348223,150,1.1552347769807219,86.41870216232175,0.019821899464040296,0.0008745065710407891,0.03341949249263784,1.3636367253329933,0.00043480267679213647,0.0014465539269574407,1.0197617088198445,72.74354822900156,0.019160942262141902,0.0005573893111445266,1.206095299491362,89.88743516306498,0.02406365368782308,0.015781403010923394,150,1.151663251414745,86.78228268843884,0.019527808375675106,0.0008830414627754215,0.033488730559085716,1.3158689495075555,0.00041220379734606194,0.001236364605192744,1.0161319461195863,73.73576146554218,0.018916074213076912,0.0004955845607276224,1.2029518076434336,90.32368797566835,0.02347188994038835,0.013540216660004996,150,1.1528999995349258,86.57501768396077,0.01979649065614214,0.0007504156735799689,0.03352163234830667,1.2951499198180443,0.0004124615644991866,0.0013299232832986775,1.017774906731707,73.8908348651533,0.01905293965243995,0.00036304393539019885,1.2042460899959715,89.99780856434955,0.023668936938564106,0.014260142805704007,150,0.0,86.853325,0.0,0.0,0.0,1.2586474,0.0,0.0,0,74.883545,0,0,0,90.05978,0,0,150,0.0,88.23642,0.0,0.0,0.0,1.0124313,0.0,0.0,0,79.51015,0,0,0,91.48241,0,0
processed_data_batch_18.npz,150,1.0288698079075804,71.86841129721749,0.02046213986473457,0.0031341668981188426,0.024065290499816806,0.3760644465560189,0.00027071569385949616,0.0003125492449786594,0.9207790513327484,68.4925189848921,0.01974916810476762,0.0029712681066896653,1.0676758281089933,72.46951106756197,0.021238077497294783,0.006855035989653947,150,1.028868268154174,71.86845645722178,0.020462090065041273,0.0006903265236166789,0.02406484477140479,0.37639149076350403,0.00027066734630422476,0.0004362299699839976,0.9208009251089103,68.48611868275599,0.01974853456815461,0.0005278631154771774,1.0676441026654198,72.47027756785523,0.021239246417610696,0.005961893018093291,150,1.0219852720949856,72.48202422284511,0.02008885298384832,0.0009291816391316798,0.024185183732346967,0.36884394229806755,0.00026397763658873413,0.0002574124991868833,0.9126534289854145,69.24797772257975,0.01939533404710549,0.0006894204818095365,1.0608332550462662,73.07955183346913,0.020789245080949714,0.0039028504929740537,150,1.0239539683882477,72.16895904172365,0.020425940249394935,0.0007429447885785416,0.024254589191828314,0.34525024500564755,0.000263266847290174,0.0003290728169849554,0.9152728222412232,69.30474207263543,0.01974199239303803,0.0004819193772169472,1.0627763121209484,72.75377793625384,0.021045718655002554,0.004573673557392888,150,0.0,72.40697,0.0,0.0,0.0,0.4618589,0.0,0.0,0,68.488846,0,0,0,73.29434,0,0,150,0.0,76.06258,0.0,0.0,0.0,0.383251,0.0,0.0,0,73.57292,0,0,0,77.23031,0,0
processed_data_batch_19.npz,150,1.0622614773822467,75.56230889813975,0.02120738284678471,0.0031439273325804358,0.03496811185768155,0.5164314817833454,0.00021901788332478735,0.00023877648565432674,0.91476861248769,74.41200731013963,0.020227726196840858,0.003008743522565806,1.111345289883562,78.23043279456891,0.02162546445145736,0.005960110216452495,150,1.062265530308085,75.56194514944356,0.021207470006296414,0.0006877670783494806,0.03496919079552706,0.5154845717540479,0.0002186700549935685,0.0003237432000690119,0.9147528212543813,74.41682345958685,0.02023501611060736,0.0005653324265185079,1.1114129487648838,78.20531453249018,0.021626296210060722,0.004580617407659141,150,1.0564640708339759,76.10125789897303,0.020838935694512294,0.0008792606114892017,0.035074699712262264,0.507272004603326,0.00021813130819432232,0.00020331109296191005,0.9082962349146623,74.96630505765211,0.019857446695428323,0.0006677406283094076,1.1054185708998245,78.73647570460132,0.021259052317564368,0.0030783240539325315,150,1.0582535200517726,75.8157363832309,0.02116084003443251,0.0006883456261506492,0.03505603606132416,0.5182097191490065,0.0002176401875918723,0.00024295660547498518,0.9101178433440541,74.65221179027313,0.02014945422356117,0.0004406492415538585,1.1072754786082322,78.64791468190516,0.02156725585400419,0.003408801788401576,150,0.0,75.90819,0.0,0.0,0.0,0.63183606,0.0,0.0,0,74.779205,0,0,0,81.33065,0,0,150,0.0,79.02244,0.0,0.0,0.0,0.7649809,0.0,0.0,0,77.693054,0,0,0,86.239105,0,0
processed_data_batch_20.npz,150,1.2317722778172546,96.4534845043666,0.0216161452356611,0.0032470876129251287,0.030162330864328374,1.0376923726802436,0.0001361841784165453,6.079831004416754e-05,1.0879117444728694,93.79132061968313,0.021190709343888742,0.0030838257486395892,1.2746030510941773,98.33981513693135,0.021950145081140182,0.003382637470192166,150,1.2317773937006893,96.45306478703804,0.02161629309725538,0.0007028833988492534,0.03016368980489869,1.0382688553533646,0.00013593669589623953,6.077727955843998e-05,1.0879356111356404,93.78937033094483,0.02119130419342606,0.0005785314677622744,1.2745373549460957,98.33846060910658,0.021950471746139434,0.000987302155631198,150,1.2297907791610174,96.68928023726536,0.021341794196699057,0.00063018352539978,0.030216100096383623,1.0256470444231436,0.00013851950886189057,9.715678522546327e-05,1.085965190515447,94.05045318689209,0.020901507893403923,0.0004327378618840215,1.2727384695727033,98.52265405357517,0.021669524831979356,0.000996329681716237,150,1.2307734238209576,96.52668827114185,0.02157965184068234,0.0005195899824617032,0.03015607589205928,1.028957621663347,0.00013823339593492873,9.42836125177479e-05,1.0870588439631852,93.88825949445908,0.02113175887164983,0.00030388409851414756,1.2736376297395409,98.40825431229142,0.02190266618905935,0.0009205030610901695,150,0.0,96.64118,0.0,0.0,0.0,1.0650291,0.0,0.0,0,93.64192,0,0,0,98.52905,0,0,150,0.0,97.22811,0.0,0.0,0.0,1.0289005,0.0,0.0,0,94.655426,0,0,0,99.19711,0,0
processed_data_batch_21.npz,150,1.3757636667859023,122.61554260084912,0.022041959247379617,0.0033926548595778925,0.037744134783521635,0.8458182683844182,0.0001552916804865855,6.010995745758005e-05,1.1970296953335524,120.27315913873922,0.021726064177636357,0.0032548002184733887,1.4245506726357682,123.94084478740274,0.022418985019915016,0.0035402360176072984,150,1.3757678790294836,122.61513042715897,0.02204218100129702,0.0007687417507742867,0.03774850177019043,0.8459635755316905,0.00015566524819119945,6.466830789584246e-05,1.1970029361797931,120.27034077483634,0.021724752078019244,0.0006365693303816954,1.4245324854015948,123.94413585416433,0.022419957577276217,0.000988493590222774,150,1.3752765582282154,122.70160677221793,0.021853601605870587,0.0005468185620331506,0.03763451984718783,0.8445672448227437,0.00015397220910813125,9.140976656494115e-05,1.197107593240785,120.33493825856054,0.021534158261084804,0.00035083347135346585,1.4237437262250578,124.04665178724665,0.022234202711059192,0.0008492371843023627,150,1.3767785144234783,122.52726443161319,0.0220612305877793,0.0004521349796661661,0.03787500909352463,0.843817995978985,0.00015832031539975415,8.224415063379429e-05,1.1974602120640856,120.16709669734728,0.02173493806939371,0.00027719466674520313,1.4259969667739245,123.84186526391315,0.022463215431882063,0.0007717789729489194,150,0.0,122.62613,0.0,0.0,0.0,0.84499747,0.0,0.0,0,120.424835,0,0,0,123.772316,0,0,150,0.0,122.5976,0.0,0.0,0.0,0.8902096,0.0,0.0,0,120.03907,0,0,0,124.05078,0,0
processed_data_batch_22.npz,150,1.4307294628842457,135.8664208655227,0.022247158091697816,0.003463588289632874,0.053657490303693815,0.40831064182351745,0.00016088891512455153,6.605610849791879e-05,0.961485451050282,134.75646123743954,0.02180969097557381,0.003264480687550043,1.4831187520078128,136.5890711970134,0.022628718482939115,0.0036113836802061515,150,1.430733301663769,135.86603578609234,0.02224728298078439,0.0007849630655763121,0.053658566228523843,0.4081777290177176,0.00016064300713662275,7.250283884105759e-05,0.9614553401680913,134.75930897082097,0.021812467648257016,0.0006370903589784931,1.4830834287760601,136.58804069637944,0.02262525821910115,0.000976775817528529,150,1.4305098384720072,135.91268605861353,0.022099262428211718,0.0005253118512175358,0.053620468467441305,0.4074681245041838,0.000160875562790756,8.569893641342313e-05,0.9613135649404754,134.81992632945764,0.021634860556632794,0.00035699636832734995,1.4830750778890933,136.62107076457983,0.02244620921220221,0.0008675649251780706,150,1.4319064955543603,135.7562177317629,0.022292343317440125,0.0004617853087856,0.05378486935332641,0.4087770314835005,0.00016265168490779935,9.263465386611514e-05,0.9615404518463979,134.67456854064923,0.02187678881837684,0.0002885287697911495,1.4845918360311952,136.48870067451722,0.0226731841736774,0.0007537234277857458,150,0.0,135.88432,0.0,0.0,0.0,0.41390204,0.0,0.0,0,134.48363,0,0,0,136.92114,0,0,150,0.0,136.18732,0.0,0.0,0.0,0.49206313,0.0,0.0,0,134.49358,0,0,0,137.38776,0,0
processed_data_batch_23.npz,150,1.4377960646286496,138.97517187347097,0.02240633232483663,0.003470478001863787,0.0571596809357075,0.3353840749197391,0.00014298192404212155,6.856725193293566e-05,1.1015789775995046,138.06102564570924,0.022042152721557934,0.003299148024128678,1.4948725066538815,139.80501844097063,0.022745984809852668,0.0036818490960800784,150,1.437798308388393,138.97491665822545,0.022406450127700685,0.0008029619292461359,0.05716033227614589,0.33487705524596045,0.0001424787256103975,7.497922264895025e-05,1.1015758110188434,138.05766207668245,0.022037908489226782,0.0006149570070106031,1.4948712144710794,139.80881153246412,0.02274918272910545,0.0010959041820491728,150,1.4376554872075544,139.00904559950368,0.02226945350022927,0.0005357675491921585,0.05706998973087591,0.33737183085841027,0.00014402830676053484,8.056945785323862e-05,1.1020045141502706,138.09889573113966,0.021905162412633,0.00039645165904420146,1.4949511536213016,139.8437986010767,0.022600416669233098,0.0009314294524987754,150,1.4389762490888856,138.8624450429965,0.02245701450868108,0.00046135286495676127,0.05732367876304543,0.3387537607843781,0.0001467109210048261,9.004173819131595e-05,1.1020433089068846,137.9378104657184,0.022050263773684044,0.0003030822373171655,1.495830350386832,139.6366622358184,0.022818059725240182,0.000751811854745281,150,0.0,139.00816,0.0,0.0,0.0,0.37890673,0.0,0.0,0,137.72247,0,0,0,139.82881,0,0,150,0.0,139.31715,0.0,0.0,0.0,0.47887263,0.0,0.0,0,137.9198,0,0,0,140.32756,0,0
processed_data_batch_24.npz,150,1.4331288023244133,139.26921091752737,0.02255516722836704,0.00346791726933125,0.05650068388270701,0.347597570621,0.0001686703148642803,6.690444908061427e-05,1.188046551481688,138.22103876354947,0.022186691795991642,0.0032918021045532757,1.4947452968582178,140.04930616143085,0.022963895141091484,0.0036424183332240106,150,1.4331349902476513,139.2685439577751,0.02255545927336263,0.0007947483813148347,0.056500942390949,0.34793941272588846,0.0001688373015787293,7.132662986860787e-05,1.1880764882888832,138.2173808308987,0.02218621328917125,0.0006500014507172243,1.4947769419167007,140.05309654678578,0.022966049310459757,0.0009996537776781522,150,1.4329732290351467,139.30726618303248,0.022414971405854748,0.0005362352759065424,0.056411712076071596,0.34583019194446585,0.0001685071754877457,7.987275237622012e-05,1.1884286970315392,138.26394413004596,0.02202357354742333,0.00034790404908069503,1.494579487558655,140.09550922978437,0.022813375911549538,0.0007584315750843309,150,1.434289004877689,139.15585015833707,0.02260790319886032,0.0004532469798835355,0.056655428492101687,0.3467763150858398,0.00017180244424777155,9.586446402064336e-05,1.188396020295482,138.07267100530365,0.02221426322156569,0.00029548892076081075,1.4956637667933914,139.9330482534885,0.023059073092288537,0.0008180514950700715,150,0.0,139.3089,0.0,0.0,0.0,0.3331453,0.0,0.0,0,138.59447,0,0,0,139.99916,0,0,150,0.0,139.59415,0.0,0.0,0.0,0.36852747,0.0,0.0,0,138.72414,0,0,0,140.43799,0,0
processed_data_batch_25.npz,150,1.4451483496879973,139.36827517490923,0.022644744360318315,0.003637734469351648,0.053637378642384125,1.555874377621012,0.0006577002811949552,0.0010416956931499832,1.0359981560967926,130.18339562815012,0.016412939111185902,0.0033462862353872565,1.5010731322488835,155.30684306395156,0.024902796858815288,0.01290922944498252,150,1.4451440085011362,139.36868911437813,0.022644583279276473,0.001018417024698714,0.05363379887565297,1.5551785213929223,0.0006573013489517535,0.001309116161909591,1.0360546063579998,130.18471689311656,0.01641943379083931,0.0006483583595023161,1.5010563441190365,155.29741014145085,0.024906083265579734,0.012035469002013369,150,1.4450116101523671,139.39828141632188,0.02251078731609496,0.0007449484789487918,0.0535485997639917,1.5243882591972877,0.0006342743771137795,0.001171601145787261,1.0367876384036272,130.11017962507495,0.016668525461704366,0.0003930000872065169,1.5003065837695422,154.8303056101527,0.024766194425117356,0.00966530415821993,150,1.446313068571911,139.25973147797234,0.02269405755999686,0.0006825743624272307,0.05379536277609577,1.6233153790482562,0.000693363720897408,0.001335115125353763,1.0362189032220623,129.9180640038064,0.01591764380474475,0.0002895812084534118,1.5041125870115297,156.07233862611295,0.02494065372535203,0.011632577703583384,150,0.0,139.24875,0.0,0.0,0.0,2.247454,0.0,0.0,0,117.09111,0,0,0,154.50099,0,0,150,0.0,139.73102,0.0,0.0,0.0,2.7222784,0.0,0.0,0,121.09104,0,0,0,166.60423,0,0
processed_data_batch_26.npz,150,1.451041058879535,139.4772279511554,0.02278974844965861,0.0035062691317451996,0.04684448269488159,0.40862029583648146,0.00019574430940635533,0.00013386234844498023,1.077743127344529,138.19080007377542,0.022169009374728023,0.0033652706246552755,1.5052503116397042,141.53987128081596,0.02420054922740997,0.004929944155946815,150,1.4510451997889122,139.47682206187838,0.02278989330067835,0.0008340635772957557,0.04684951881168982,0.4092188307756953,0.00019593847490071675,0.00020895779527927056,1.0777486464003834,138.1900349611281,0.022167217411873733,0.0006351563518609222,1.5052020500598347,141.54773152768735,0.024201065071991778,0.00309063049124079,150,1.4509107243225876,139.51251965246504,0.022651695182591417,0.0005764429111457159,0.04682496114364154,0.4062471941296365,0.00019244482201608183,0.00020503101588283617,1.0779908777266745,138.1662096048133,0.02205374075168005,0.0004154233115452898,1.5053605272094077,141.61415435229446,0.024054912402572435,0.002739409076979167,150,1.4522216668604542,139.3623342376406,0.022848118826135688,0.0005066125779418751,0.046975560155317744,0.4106737515122585,0.0001998226257075565,0.0002440659599782442,1.0779420793111143,138.16755926746006,0.02222026295138841,0.0002797104719869381,1.5064917723750055,141.34941544194137,0.02425609282149393,0.0031099728152397285,150,0.0,139.54326,0.0,0.0,0.0,0.6023086,0.0,0.0,0,138.04048,0,0,0,144.0644,0,0,150,0.0,139.83427,0.0,0.0,0.0,0.5765231,0.0,0.0,0,138.20915,0,0,0,141.73984,0,0
processed_data_batch_27.npz,150,1.4528018930665234,139.3606202251233,0.02287233963956218,0.0034949531672005,0.039436131857211516,0.32327149951810796,0.00015682305699027375,5.9542343007964365e-05,1.2608910575010177,138.5942351533625,0.022480988865644386,0.0033424242099165022,1.507537685453224,140.14589881601265,0.023284436238481775,0.0036525100879080635,150,1.4528004375015733,139.36074867898336,0.022872303198286942,0.0008037554138369746,0.0394327993556395,0.3234563257354387,0.00015690625737528664,7.267577080579893e-05,1.2609392058413191,138.59105729963173,0.022480601836372186,0.0006181092568737869,1.5075187243389117,140.14233594935993,0.023288125504897422,0.001119195604188335,150,1.4526657342282265,139.39637975565037,0.02273421338617058,0.0005382412156247494,0.03939330645432604,0.3214493377270029,0.00015296851120728266,8.308978142672699e-05,1.2611929348455024,138.6742448964627,0.022363489456785034,0.00033165787396186746,1.5074034903139213,140.20582000423462,0.023144498958946658,0.0009145189277509405,150,1.4539869809515145,139.24534710522116,0.022929485805367335,0.0004624644479478197,0.03951844901760972,0.32758480185067756,0.00016094795922872807,8.956370266934064e-05,1.2616962202271413,138.48222460629103,0.022546647244854254,0.0002999952930936091,1.5087151120477056,140.02210659982092,0.023364879570314433,0.0006945840281988069,150,0.0,139.43178,0.0,0.0,0.0,0.34959996,0.0,0.0,0,138.68448,0,0,0,140.35686,0,0,150,0.0,139.79276,0.0,0.0,0.0,0.3978128,0.0,0.0,0,138.60628,0,0,0,140.74509,0,0
