filename,Raw_successful_fits,Raw_I0_mean,Raw_Tau_mean,Raw_B_mean,Raw_Residuals_Std_mean,Raw_I0_std,Raw_Tau_std,Raw_B_std,Raw_Residuals_Std_std,Raw_I0_min,Raw_Tau_min,Raw_B_min,Raw_Residuals_Std_min,Raw_I0_max,Raw_Tau_max,Raw_B_max,Raw_Residuals_Std_max,Savitzky-Golay_successful_fits,Savitzky-Golay_I0_mean,Savitzky-Golay_Tau_mean,Savitzky-Golay_B_mean,Savitzky-Golay_Residuals_Std_mean,Savitzky-Golay_I0_std,Savitzky-Golay_Tau_std,Savitzky-Golay_B_std,Savitzky-Golay_Residuals_Std_std,Savitzky-Golay_I0_min,Savitzky-Golay_Tau_min,Savitzky-Golay_B_min,Savitzky-Golay_Residuals_Std_min,Savitzky-Golay_I0_max,Savitzky-Golay_Tau_max,Savitzky-Golay_B_max,Savitzky-Golay_Residuals_Std_max,CONV_successful_fits,CONV_I0_mean,CONV_Tau_mean,CONV_B_mean,CONV_Residuals_Std_mean,CONV_I0_std,CONV_Tau_std,CONV_B_std,CONV_Residuals_Std_std,CONV_I0_min,CONV_Tau_min,CONV_B_min,CONV_Residuals_Std_min,CONV_I0_max,CONV_Tau_max,CONV_B_max,CONV_Residuals_Std_max
processed_data_batch_11.npz,150,1.4411395083118954,139.4659025411446,0.01891065139267464,0.0035360234357791794,0.048855961464003686,1.0947715820336161,0.000395378859092427,0.0005403171092653117,1.101564981339,126.84348383378824,0.01738404487046002,0.003319431331759376,1.50448552730838,140.2980510525425,0.02255210052570672,0.009999703512649928,150,1.4411407300026795,139.46574232348357,0.01891067990174744,0.0008845162454902933,0.04884859518618195,1.0955994856774751,0.00039555465926062726,0.0007014854747948698,1.1016445948760043,126.8344310718899,0.01738409675485643,0.0006540850411161838,1.5044599430222918,140.30498717777647,0.022554381350693122,0.009090249494107925,150,1.4415683130641517,139.41157604545126,0.01890028344995933,0.000783473392015089,0.048806580269502096,1.152103456819817,0.0004168680006070065,0.0007043530885475362,1.1013974352638016,126.07996315628647,0.017383438992199803,0.000551248601755603,1.5047175773877817,140.28444683744763,0.022879075509890965,0.008992827920398846
processed_data_batch_12.npz,150,1.4374617790138318,139.3016863031345,0.0187388345669203,0.0036944326789764433,0.04923238664585951,0.8462444828651073,0.0006747412018327749,0.0010983033851958872,1.1125549788857918,131.64674446896933,0.014666809744076489,0.0033229576907273283,1.4903179770221542,142.09715266513604,0.021164117407185788,0.014156518391904635,150,1.4374650189454499,139.30124712301986,0.018739204706085033,0.0011188699196081713,0.04923228125066242,0.8470939271863793,0.0006744815266468452,0.00142590333650313,1.1125364928708832,131.63465506438857,0.014669436494674752,0.0005993092387788732,1.490314196242854,142.09496556065494,0.021165569854455526,0.013442336712537922,150,1.4378782267655117,139.24972183372495,0.018726713957156367,0.0010139525565209858,0.049183800703979104,0.839208748658509,0.0006774452076483688,0.0014264886993892545,1.1156978651808238,131.6298676484159,0.014617637789645135,0.0005744113776132606,1.4913089513293019,142.0608341308026,0.021139650228982024,0.0135215183810063
processed_data_batch_13.npz,150,1.4421843324874972,138.759729109864,0.01886026753371952,0.003760556864990909,0.03611548934782355,2.188592860505856,0.0006874940756919675,0.0016574765363585357,1.2587289352770628,119.96723755449837,0.016403388227433237,0.0033105447113875412,1.5098672687633297,142.76093248786734,0.024056538291962658,0.018862533541997684,150,1.4421845767648063,138.75962038083816,0.018860457725261456,0.0011726427260852408,0.0361124084236526,2.1885278122170813,0.0006874551929327177,0.0019694543468319037,1.258773013285235,119.97563574748382,0.016405861667856014,0.0006433586700875782,1.5099792256091369,142.76615559316974,0.024060240872599954,0.0183311150858983,150,1.4427185137189575,138.69513957497432,0.01885678996494495,0.001074245057494893,0.0363977036065717,2.293929758586241,0.0007456317852928699,0.0019447001337842302,1.2587100391340558,119.40202386213522,0.016359079136448094,0.0005497896740646662,1.5214450496034462,142.7594645908239,0.024763177122723367,0.018218170769032368
processed_data_batch_14.npz,150,1.436293263218887,138.27300918718072,0.018661674590342323,0.003767605715850998,0.04413393402333621,2.1173281552618475,0.0008346093354884062,0.0015274291020010461,1.197225875956357,128.6076668811209,0.010661084122446563,0.003316709209447969,1.4938374544873383,160.31328924807366,0.021458849497268846,0.018305344851190106,150,1.4362903270205012,138.2733354616165,0.01866146486002039,0.0012042770241587435,0.04413331536868279,2.1171780518067815,0.000834594898589953,0.001852406705375544,1.1971499624200759,128.60922589011105,0.010664413167017748,0.0006389672531436165,1.4938228561435454,160.30901320055838,0.021460968898784048,0.017770576237468163,150,1.436613648798467,138.2374441757483,0.018641028659189172,0.001094448101127018,0.044401559676722546,2.1686742349977854,0.0008635922079681115,0.0018312319298509738,1.1944375166122605,128.5892940434524,0.010196443118624755,0.0005705726382011948,1.494331255180408,160.97657830251137,0.021439466349790003,0.017861721447841847
processed_data_batch_15.npz,150,1.4107453875346807,131.63058280082842,0.018984166930766218,0.0035939051506518964,0.03756407006742636,1.6113065622472698,0.000770420169233597,0.0013004386709613261,1.1837428873932805,112.68351164977669,0.015669471057001484,0.0032749464928662837,1.459714769961419,133.0616767906898,0.026629848041033594,0.019106527020143146,150,1.4107457758030195,131.63051704495848,0.018984259581580662,0.0009956572346520084,0.037571368995910265,1.6090489202286007,0.0007695663528447862,0.0015093138832153517,1.1836851682053322,112.70904905687131,0.015666303600936092,0.0006364734224026206,1.4597360804373416,133.05659086310953,0.026616523865577155,0.018649779267334566,150,1.4112081396261817,131.58222789310932,0.01896634185318912,0.0008932911284510531,0.03778559598206791,1.6206038353503611,0.0007848066249461585,0.0014601834671478012,1.183967341647619,112.52468801877198,0.015654826148469376,0.0005613774749163637,1.4602672610897698,133.1224388983688,0.026828772524339677,0.017977992708449814
processed_data_batch_16.npz,150,1.3267627961122683,112.5750687628448,0.019337280734733,0.003465455227196515,0.033908332143986086,0.8392309556973415,0.00033793343792086364,0.000795454585447092,1.1750056514216602,111.20011507827716,0.018058951985783007,0.0031866030644492893,1.3718127977875898,119.45633249690724,0.020620842911755408,0.010689063632217916,150,1.3267571537240015,112.5755123944859,0.019337199176683136,0.0009221966064817617,0.03390963240129832,0.838858413811732,0.0003379046423675023,0.0010289810914041694,1.1750271708736475,111.2019506266923,0.01805503510998974,0.0005787821321933519,1.3718288939717824,119.4571141971064,0.02062102647866667,0.010076766587997011,150,1.3265755667231096,112.55317641107251,0.01930931555699024,0.0008440102340848003,0.033983343969033714,0.8362929620587856,0.0003353516355110751,0.0009212847370742886,1.1748197648783374,111.18458188500469,0.018017614659461795,0.0005519275373938209,1.3716608205663001,119.4442356966401,0.02058522720339053,0.010245368201427676
processed_data_batch_17.npz,150,1.155231178406038,86.41898169615044,0.019821851463428037,0.003344096443459774,0.03341834717610017,1.3642514171311069,0.0004350300513284139,0.0012058568174677195,1.0197214737922133,72.73109538520616,0.019160762041015682,0.003020097542561837,1.2061004946469855,89.88691375352408,0.024067217128971505,0.016179772428348223,150,1.1552347769807219,86.41870216232175,0.019821899464040296,0.0008745065710407891,0.03341949249263784,1.3636367253329933,0.00043480267679213647,0.0014465539269574407,1.0197617088198445,72.74354822900156,0.019160942262141902,0.0005573893111445266,1.206095299491362,89.88743516306498,0.02406365368782308,0.015781403010923394,150,1.1460661111469646,86.76918502947,0.01972560689500798,0.0009943609827352201,0.033906116594147925,1.2326146110470217,0.00039662429094910177,0.0013278606255121075,1.00995001352827,74.931114274792,0.018974087026210357,0.000645646478319475,1.1981203022897653,90.24256415654878,0.02337695644986749,0.014676887012235686
processed_data_batch_18.npz,150,1.0288698079075804,71.86841129721749,0.02046213986473457,0.0031341668981188426,0.024065290499816806,0.3760644465560189,0.00027071569385949616,0.0003125492449786594,0.9207790513327484,68.4925189848921,0.01974916810476762,0.0029712681066896653,1.0676758281089933,72.46951106756197,0.021238077497294783,0.006855035989653947,150,1.028868268154174,71.86845645722178,0.020462090065041273,0.0006903265236166789,0.02406484477140479,0.37639149076350403,0.00027066734630422476,0.0004362299699839976,0.9208009251089103,68.48611868275599,0.01974853456815461,0.0005278631154771774,1.0676441026654198,72.47027756785523,0.021239246417610696,0.005961893018093291,150,1.0085923645002588,72.81387250141346,0.020217012552603816,0.0010451359316750518,0.024161453322157574,0.32210779502619635,0.0002595472777783087,0.00026480883110981563,0.9017718666793052,70.41778272755067,0.019528628314462095,0.0008880564966892259,1.0478268504783501,73.44295007658786,0.020702678348581163,0.004137643809516905
processed_data_batch_19.npz,150,1.0622614773822467,75.56230889813975,0.02120738284678471,0.0031439273325804358,0.03496811185768155,0.5164314817833454,0.00021901788332478735,0.00023877648565432674,0.91476861248769,74.41200731013963,0.020227726196840858,0.003008743522565806,1.111345289883562,78.23043279456891,0.02162546445145736,0.005960110216452495,150,1.062265530308085,75.56194514944356,0.021207470006296414,0.0006877670783494806,0.03496919079552706,0.5154845717540479,0.0002186700549935685,0.0003237432000690119,0.9147528212543813,74.41682345958685,0.02023501611060736,0.0005653324265185079,1.1114129487648838,78.20531453249018,0.021626296210060722,0.004580617407659141,150,1.045358585109977,76.32336058557584,0.02098496103968267,0.0009868988236290416,0.03499037153775975,0.504335014811513,0.00022124563619183873,0.0003215185929310758,0.8986896983873818,75.21032567504044,0.019989304020569486,0.0008090946617966213,1.0947684260089379,79.12256003128827,0.021406996994739677,0.004802377359302573
processed_data_batch_20.npz,150,1.2317722778172546,96.4534845043666,0.0216161452356611,0.0032470876129251287,0.030162330864328374,1.0376923726802436,0.0001361841784165453,6.079831004416754e-05,1.0879117444728694,93.79132061968313,0.021190709343888742,0.0030838257486395892,1.2746030510941773,98.33981513693135,0.021950145081140182,0.003382637470192166,150,1.2317773937006893,96.45306478703804,0.02161629309725538,0.0007028833988492534,0.03016368980489869,1.0382688553533646,0.00013593669589623953,6.077727955843998e-05,1.0879356111356404,93.78937033094483,0.02119130419342606,0.0005785314677622744,1.2745373549460957,98.33846060910658,0.021950471746139434,0.000987302155631198,150,1.2279385867736796,96.569317548779,0.021532952297509268,0.0007186086769977009,0.030226952354394616,1.023748119483875,0.00013759183909731133,6.596949131683229e-05,1.0840666852553769,93.94771718937719,0.02108833517621623,0.0005774651570909257,1.2712061899742755,98.42888940448432,0.02186135150935704,0.0009379850967397115
processed_data_batch_21.npz,150,1.3757636667859023,122.61554260084912,0.022041959247379617,0.0033926548595778925,0.037744134783521635,0.8458182683844182,0.0001552916804865855,6.010995745758005e-05,1.1970296953335524,120.27315913873922,0.021726064177636357,0.0032548002184733887,1.4245506726357682,123.94084478740274,0.022418985019915016,0.0035402360176072984,150,1.3757678790294836,122.61513042715897,0.02204218100129702,0.0007687417507742867,0.03774850177019043,0.8459635755316905,0.00015566524819119945,6.466830789584246e-05,1.1970029361797931,120.27034077483634,0.021724752078019244,0.0006365693303816954,1.4245324854015948,123.94413585416433,0.022419957577276217,0.000988493590222774,150,1.3762103625210707,122.58688568946974,0.021985003230125418,0.0006870179068525184,0.037815800252489346,0.8462220191874362,0.00015797678325817262,6.152949749300031e-05,1.1971801827248847,120.1887913643349,0.021655879710121943,0.0005619152090731159,1.4254491001563623,123.91696229941066,0.022379792690085474,0.0009025659515723829
processed_data_batch_22.npz,150,1.4307294628842457,135.8664208655227,0.022247158091697816,0.003463588289632874,0.053657490303693815,0.40831064182351745,0.00016088891512455153,6.605610849791879e-05,0.961485451050282,134.75646123743954,0.02180969097557381,0.003264480687550043,1.4831187520078128,136.5890711970134,0.022628718482939115,0.0036113836802061515,150,1.430733301663769,135.86603578609234,0.02224728298078439,0.0007849630655763121,0.053658566228523843,0.4081777290177176,0.00016064300713662275,7.250283884105759e-05,0.9614553401680913,134.75930897082097,0.021812467648257016,0.0006370903589784931,1.4830834287760601,136.58804069637944,0.02262525821910115,0.000976775817528529,150,1.4311273685123813,135.82507868148906,0.022215756573061782,0.0006922664830646474,0.05372238091601769,0.41176120729277726,0.00016488261503702265,6.692418748970681e-05,0.9616857362352231,134.73575224338003,0.021783858874987874,0.0005491636430137779,1.4837157452454885,136.5350117901257,0.022603559391175247,0.0008837160298406062
processed_data_batch_23.npz,150,1.4377960646286496,138.97517187347097,0.02240633232483663,0.003470478001863787,0.0571596809357075,0.3353840749197391,0.00014298192404212155,6.856725193293566e-05,1.1015789775995046,138.06102564570924,0.022042152721557934,0.003299148024128678,1.4948725066538815,139.80501844097063,0.022745984809852668,0.0036818490960800784,150,1.437798308388393,138.97491665822545,0.022406450127700685,0.0008029619292461359,0.05716033227614589,0.33487705524596045,0.0001424787256103975,7.497922264895025e-05,1.1015758110188434,138.05766207668245,0.022037908489226782,0.0006149570070106031,1.4948712144710794,139.80881153246412,0.02274918272910545,0.0010959041820491728,150,1.4381423235508035,138.93283486119824,0.022381347377481327,0.000699857394192766,0.05725214429211457,0.3394286725723627,0.00014583077444080018,6.973224342922607e-05,1.1018394227406945,138.00649679112385,0.021982697457314848,0.0005483429146572844,1.4950013620154694,139.72421915829494,0.022728391298395073,0.0010089516877262131
processed_data_batch_24.npz,150,1.4331288023244133,139.26921091752737,0.02255516722836704,0.00346791726933125,0.05650068388270701,0.347597570621,0.0001686703148642803,6.690444908061427e-05,1.188046551481688,138.22103876354947,0.022186691795991642,0.0032918021045532757,1.4947452968582178,140.04930616143085,0.022963895141091484,0.0036424183332240106,150,1.4331349902476513,139.2685439577751,0.02255545927336263,0.0007947483813148347,0.056500942390949,0.34793941272588846,0.0001688373015787293,7.132662986860787e-05,1.1880764882888832,138.2173808308987,0.02218621328917125,0.0006500014507172243,1.4947769419167007,140.05309654678578,0.022966049310459757,0.0009996537776781522,150,1.4334784462142036,139.22524398806533,0.022531671958207707,0.0006853746412612251,0.05660922423833865,0.3508834956956063,0.00017191320317875067,6.624177797111027e-05,1.1879949446181304,138.11470994832237,0.022146277252430756,0.0005520165561937959,1.4947537266895314,140.01340481202251,0.022986916198159603,0.000934051668165155
processed_data_batch_25.npz,150,1.4451483496879973,139.36827517490923,0.022644744360318315,0.003637734469351648,0.053637378642384125,1.555874377621012,0.0006577002811949552,0.0010416956931499832,1.0359981560967926,130.18339562815012,0.016412939111185902,0.0033462862353872565,1.5010731322488835,155.30684306395156,0.024902796858815288,0.01290922944498252,150,1.4451440085011362,139.36868911437813,0.022644583279276473,0.001018417024698714,0.05363379887565297,1.5551785213929223,0.0006573013489517535,0.001309116161909591,1.0360546063579998,130.18471689311656,0.01641943379083931,0.0006483583595023161,1.5010563441190365,155.29741014145085,0.024906083265579734,0.012035469002013369,150,1.4454509606171932,139.33180033892455,0.022617781950113467,0.0009203623075508336,0.05373406781018683,1.6190327872340036,0.0006944443890645308,0.0013489566462996764,1.0359237117966187,130.175601711609,0.01584252119895045,0.0005470026468022595,1.5012283853208441,156.1768697837414,0.024891557023949674,0.012183162816385363
processed_data_batch_26.npz,150,1.451041058879535,139.4772279511554,0.02278974844965861,0.0035062691317451996,0.04684448269488159,0.40862029583648146,0.00019574430940635533,0.00013386234844498023,1.077743127344529,138.19080007377542,0.022169009374728023,0.0033652706246552755,1.5052503116397042,141.53987128081596,0.02420054922740997,0.004929944155946815,150,1.4510451997889122,139.47682206187838,0.02278989330067835,0.0008340635772957557,0.04684951881168982,0.4092188307756953,0.00019593847490071675,0.00020895779527927056,1.0777486464003834,138.1900349611281,0.022167217411873733,0.0006351563518609222,1.5052020500598347,141.54773152768735,0.024201065071991778,0.00309063049124079,150,1.4514120245843587,139.43020865297652,0.022770118630632073,0.0007327706836500616,0.04692111535197575,0.41722381783800455,0.00020063307498623567,0.00021382824962976358,1.078034650765807,138.13975009886445,0.0221269891065587,0.0005425410661328488,1.5058429856509916,141.51209692298306,0.02418402547751394,0.0030471977422120403
processed_data_batch_27.npz,150,1.4528018930665234,139.3606202251233,0.02287233963956218,0.0034949531672005,0.039436131857211516,0.32327149951810796,0.00015682305699027375,5.9542343007964365e-05,1.2608910575010177,138.5942351533625,0.022480988865644386,0.0033424242099165022,1.507537685453224,140.14589881601265,0.023284436238481775,0.0036525100879080635,150,1.4528004375015733,139.36074867898336,0.022872303198286942,0.0008037554138369746,0.0394327993556395,0.3234563257354387,0.00015690625737528664,7.267577080579893e-05,1.2609392058413191,138.59105729963173,0.022480601836372186,0.0006181092568737869,1.5075187243389117,140.14233594935993,0.023288125504897422,0.001119195604188335,150,1.453168819056628,139.31304330206603,0.02285340279948375,0.000693341516984796,0.03949600931373681,0.3308624169112316,0.00016150501389519963,6.801952481644532e-05,1.2612411636374519,138.53676095157903,0.022461754857810802,0.0005321023282234032,1.507948747423425,140.10781312342198,0.023301318059647413,0.0009305248222235859
processed_data_batch_28.npz,150,1.455217762120542,139.52374377621445,0.022919800126892906,0.003485055405515108,0.028661970755212453,0.3386962774809674,0.00015421293739011717,6.36865827050915e-05,1.3580640803981798,138.6473815516865,0.022500564798817672,0.0033318183695608566,1.5085573277942204,140.38966944415586,0.02324698620201098,0.0036388471155189487,150,1.4552210707740998,139.52341609383853,0.02291986336353279,0.0008014648732629179,0.0286607793086374,0.3388937154521112,0.00015453066766614527,6.217069450857891e-05,1.3581041246706136,138.64673963481243,0.022498321033409676,0.0006463825745763453,1.508609637469903,140.38847015743963,0.023246285223806906,0.0009779569160481118,150,1.4555683647187496,139.4799340244879,0.022898792068521575,0.0007036028537209436,0.028712417471003268,0.3466437422760061,0.00015696416298967985,6.291032965235165e-05,1.3580563221583841,138.5815686056776,0.022458347875516226,0.000578557251727963,1.508752256870113,140.38019438050554,0.023252353086133323,0.000968719389186402
processed_data_batch_29.npz,150,1.4303639701152684,139.53376750488198,0.022971022444988935,0.0034742877999486316,0.06836934655619453,0.30005429653833865,0.00015485026118584405,6.476003969012305e-05,1.0301305137603163,138.75859805961855,0.02265787475529433,0.0032935106625685147,1.4932298944219509,140.33070228595088,0.023416416060132193,0.003635816332387164,150,1.4303656384935088,139.53358687848677,0.022971108176871927,0.0007860559418609341,0.06836953800257899,0.3000453146824624,0.00015484212218915252,6.917321640337693e-05,1.0301538245605557,138.75907380232672,0.02266126858140494,0.0006485270185890832,1.4932219647964933,140.3364378011615,0.02341333657919884,0.001003538072263809,150,1.4306973879698899,139.48939975809014,0.02295023297356213,0.0006755047890986852,0.06844379220632088,0.30233909838194334,0.00015905472004889884,6.758659933986874e-05,1.0305398633542668,138.65464442670407,0.022625199013887126,0.0005409671354970782,1.4940131518309785,140.27607332712572,0.023427856027318478,0.0008871463336346663
processed_data_batch_30.npz,150,1.4450859757912065,139.5316948762361,0.023075400531845886,0.00358481266721349,0.05207435598645796,1.0182057224475871,0.00042041848719246724,0.0006865950459792211,1.1546542703756577,138.50383012283055,0.021129084233485793,0.0033127536670528447,1.5061947295643672,151.00087024443366,0.0268576453253131,0.010559585390963409,150,1.4450845556848106,139.53194868849306,0.02307521357457728,0.0009401287537687869,0.05208580498708533,1.018320403704247,0.0004206332153433108,0.0009260806857921165,1.1544171803720535,138.50163709279738,0.021125739363522907,0.0006168054544725121,1.5061923426658534,151.00536159382688,0.026859760212050353,0.009839435896090704,150,1.445441126231527,139.48503660523068,0.023056713096469294,0.0008356493223859095,0.05206316943812004,1.0228437726179767,0.0004236730557752721,0.0009405773184840598,1.157137568522465,138.48521339953402,0.021071818928616298,0.0005577149122285724,1.5066346670080373,150.97224234776706,0.0268450579161969,0.010032776182966429
processed_data_batch_31.npz,150,1.4499126725379319,139.33525711351425,0.02309649994571067,0.0035452929852596827,0.03515295421771889,1.1801715950770924,0.0004060446270582863,0.0005983478429220737,1.313866394719117,125.72552492626836,0.022598761503690924,0.003305743529972821,1.5030740856433191,140.44515438637092,0.02753239210513862,0.010775870107901122,150,1.4499106094983043,139.33548072501168,0.023096385596176987,0.0008623888862354917,0.03515398399352319,1.1797899384753103,0.0004056945270165383,0.0007478408484817796,1.313870217313021,125.73007326216329,0.022600949788833157,0.0006397983498945815,1.5030927397804794,140.44475594050354,0.027529246709509327,0.009916766493811666,150,1.4503163408504578,139.2829044114664,0.023081467190615265,0.0007607286438489548,0.03517371942585497,1.256051469875468,0.00044520491455316333,0.0007731618602397895,1.3142868103058751,124.73478929640093,0.02260578116234992,0.0005639327943412323,1.5034451580041972,140.42114248440032,0.02802000831588264,0.010127339283492335
processed_data_batch_32.npz,150,1.4501583413894121,139.4807940949098,0.02311473946937651,0.003489052198082813,0.0387760023477262,0.3502155303999218,0.00015711092956686886,6.76538627941162e-05,1.302953822857202,138.66479722772635,0.02271940682932075,0.0033372717721256427,1.4963981765079208,140.26390971145636,0.02352361567398822,0.0036455352305859267,150,1.4501589592190134,139.48076674202218,0.023114661143743376,0.0008027097876563109,0.038775389805286796,0.3508039789474676,0.00015732098048398276,6.62321203000992e-05,1.3029554226171154,138.6650223431626,0.02272046382317603,0.0005568599190094554,1.4963427083511136,140.26188678431038,0.023523962755424982,0.0009713638251030585,150,1.4504943461118611,139.437420468973,0.02309477773567451,0.0007037292948155647,0.03882017483211058,0.35817488840470474,0.00016240587366869323,7.104716420854902e-05,1.3030140720504257,138.5918365241384,0.022687556224761426,0.0005099636432279365,1.4969461888304372,140.27838213237337,0.023528290116285835,0.0009090247587252172
processed_data_batch_33.npz,150,1.450352745418027,139.47237229603246,0.02311689306106096,0.003481897620493511,0.04777348675388557,0.29814023144048957,0.00015527401515148212,6.767118197046627e-05,1.2078914061530739,138.80124244452307,0.022720613487209836,0.003324674059365154,1.5065804019337763,140.18883898554745,0.023511012874791678,0.0036624160755196872,150,1.450355867785992,139.47199057169652,0.023117172587518386,0.0008019830100849118,0.047774635978941174,0.29834901176450546,0.00015532578479332448,7.643187965146093e-05,1.2078328463174686,138.7979244391475,0.0227203016368248,0.000646781201083599,1.5065509782078734,140.1930212525883,0.023508314625037736,0.001155839835013816,150,1.4507288600468176,139.42353650772407,0.023100280391125404,0.0006930779908357728,0.04789221330158719,0.3049101630456016,0.00015954897587180982,7.184236958726675e-05,1.2081191170518863,138.70230280432878,0.022725545431924243,0.0005658202649712452,1.5068051105619387,140.12834045953366,0.023511536089884752,0.000961945643968645
processed_data_batch_34.npz,150,1.4505046357979563,139.53347300984626,0.02308430785762006,0.003536601693720744,0.042764273514925094,1.0174231343684268,0.0004306748419366956,0.0005616722855524036,1.2858691806212796,138.57156255248975,0.018846968992266972,0.00328470382447601,1.5067728714467348,151.23939360841334,0.02525123448829834,0.010244119332691025,150,1.4505090401543215,139.53301844295342,0.023084450200678865,0.000882386082642449,0.042764548414265954,1.0167346165662132,0.0004306970876216694,0.000719239768213331,1.2859386869267002,138.5764489218525,0.018850629463560514,0.0006417031992665865,1.5068076954524696,151.23024844479104,0.02525396981613917,0.009348663222372275,150,1.4508092101871664,139.49370545262224,0.023062144950144598,0.0007720259702864402,0.0429231876244135,1.0569167840016613,0.00044780283213261294,0.0007029089295830629,1.2826862323389718,138.4801793332947,0.018583329527334158,0.0005569667144560198,1.5073427614443886,151.68555574412383,0.02522668424048662,0.008996969143540643
processed_data_batch_35.npz,150,1.444350016111219,139.4034197764386,0.023112893123217824,0.003495384715615796,0.04688567907893969,0.364709409849477,0.00017259411646939127,6.868866956699366e-05,1.2461278179512811,138.37767845934505,0.022653664462080052,0.0033222042991392278,1.501857292068797,140.39298585933858,0.023490735954111136,0.00368180794534198,150,1.4443557606761157,139.4027459170817,0.02311334460336316,0.0007979766191800207,0.046889485527459425,0.3650337507831332,0.00017263520208260526,7.912223577209376e-05,1.2461164843700758,138.37655400657923,0.022653151409492294,0.0006675536053101657,1.5018959014941033,140.3932905092735,0.023489343952263927,0.0010649579084702138,150,1.4446612009762299,139.36092912086087,0.02309267468246213,0.0006936113283206777,0.04696190024203451,0.37441255163817067,0.00017695718555634497,8.31732545464118e-05,1.2463942932227683,138.32308920655544,0.022645638039301627,0.0005353191971584963,1.5023255274881788,140.42452426420857,0.023465675685937423,0.0010471814226923218
processed_data_batch_36.npz,150,1.4485099939487076,139.36676100696394,0.02308353945032029,0.0034837949223751868,0.0496839377723597,0.339695427159924,0.00014302736578416175,6.96811715537243e-05,1.1124124879094317,138.391811281971,0.022700993242530217,0.003301565056058524,1.5057636358522155,140.1837295563464,0.023437105817786786,0.0036580151122526713,150,1.4485093808086196,139.36676413607526,0.023083667291505846,0.0007886930003654113,0.049684970527182466,0.33953998071672314,0.0001430556103375621,7.344780890761964e-05,1.1123771727288745,138.3809110624595,0.022704165130821637,0.0006368256531590676,1.5057828347654763,140.18425163559525,0.02343834478857468,0.0010020814202148561,150,1.4488833527293052,139.3187797424455,0.023065788847407915,0.0006823020282807003,0.04976041391384401,0.3472912857489251,0.00014702239754467965,7.148049689252756e-05,1.1126872820913434,138.36212636705545,0.022674582793761087,0.0005321127373486872,1.505844603760974,140.20708526791287,0.023432654319509333,0.0009374645948628393
processed_data_batch_37.npz,150,1.4505054508937898,139.36082036376538,0.02313023765159491,0.0036107938419285015,0.03900226474994195,1.063895799332757,0.0004123009759266684,0.0008224305283616155,1.238810755287019,130.73016838419872,0.020825006286102694,0.0033226441864150063,1.4981293020190432,148.095058091684,0.025876089022298338,0.01075922587734563,150,1.4505124651448715,139.36003236849427,0.023130664064780024,0.0009607613831481864,0.039002061167851855,1.0637460815940274,0.0004124640463870104,0.0010577424195885707,1.2388132460307029,130.734401564154,0.0208201608950671,0.0006429492553891387,1.498128501791522,148.09260433289043,0.025873459652036305,0.010083505594383792,150,1.4508668268312075,139.31403298490437,0.023112196848268495,0.0008632588907737549,0.039050589299690665,1.074240411512094,0.0004153784738256934,0.0011024462376749387,1.2390098961740623,130.60848574486258,0.020784784836910344,0.0005705030241155985,1.4985902125641681,148.13275130599604,0.025873850444598705,0.010269161600369904
processed_data_batch_38.npz,150,1.4543954337171143,139.249411434708,0.023052088984897447,0.0035423368450950205,0.03559857207817641,0.9285711083814586,0.0001865827846131955,0.0006493788148587966,1.3282634833340405,128.84539741185873,0.02216433604611316,0.0033011815388163876,1.5023019348495485,140.34405404120585,0.024041443586298734,0.011402464119861781,150,1.4544007034043736,139.2488357365269,0.02305239121799274,0.0008805812347937432,0.03560096169662322,0.9283403415789954,0.00018658159390189176,0.0007996632582144418,1.328259320326643,128.84686378383802,0.022163496799097775,0.0006532384965310261,1.5023575789292603,140.3429624860856,0.024040933255046564,0.01056060460445454,150,1.4547811173968632,139.2004579019909,0.023034789518270385,0.0007740801835454695,0.035671081715975723,0.936098767513231,0.00018941884024888055,0.0008134809541864815,1.3283700084356604,128.74451931537843,0.022156809462288794,0.0005444283075548077,1.5024557508320195,140.34700427809014,0.024010696090245972,0.010614322224291137
processed_data_batch_39.npz,150,1.457149118852636,139.25994520686461,0.023128182931771553,0.003480212117092513,0.03758410161096764,0.3303398759596214,0.0001608577785346525,7.380644531205294e-05,1.2709099113840117,138.64479671151852,0.022690915937854925,0.0032975075691756505,1.504237028687024,140.05853982009944,0.023517064760413164,0.0036714130545957616,150,1.4571532927862236,139.2595226899419,0.023128305986813404,0.0007974579265161904,0.037578880019400886,0.33058559703858714,0.0001607207819402309,7.571248669424321e-05,1.2709119735823275,138.637344003611,0.02269407597485506,0.0006340519625060883,1.504255620685126,140.0596492737679,0.02352205332409182,0.0010311303056436626,150,1.4575206064270914,139.2118245599572,0.023111131600336475,0.0006938922301906127,0.037655903169604446,0.33463205476659025,0.00016546541602647486,7.072070219573523e-05,1.2710353154843412,138.57761269628958,0.022692726653073304,0.0005548749567976703,1.5049568302231193,140.0512354659413,0.023512082584531496,0.0009912076150482613
