filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
resampled_data_batch_89.npz,3,139.889138,0.615823,139.702322,0.824099,139.828048,0.264410,139.627556,0.301638
resampled_data_batch_90.npz,3,139.898973,1.163608,139.801233,1.654825,139.840779,0.250327,139.637958,0.335965
resampled_data_batch_91.npz,3,139.779036,0.431627,139.623778,0.341320,139.795094,0.353870,139.646920,0.305970
resampled_data_batch_92.npz,3,139.841195,0.273358,139.651336,0.307443,139.832741,0.299005,139.648289,0.320062
resampled_data_batch_93.npz,3,139.855693,0.432316,139.651947,0.342284,139.849346,0.258810,139.661634,0.304063
resampled_data_batch_94.npz,3,139.819336,0.583804,139.652380,0.745505,139.851547,0.288728,139.690569,0.330668
resampled_data_batch_95.npz,3,139.832633,0.329948,139.632650,0.426892,139.855531,0.223397,139.634724,0.256200
resampled_data_batch_96.npz,3,139.895300,0.594717,139.655779,0.583170,139.835217,0.276772,139.610742,0.335403
resampled_data_batch_97.npz,3,139.811516,0.335164,139.636162,0.304189,139.780547,0.381058,139.616243,0.309676
resampled_data_batch_98.npz,3,139.903216,0.255736,139.719293,0.318005,139.901440,0.251111,139.727735,0.309783
resampled_data_batch_99.npz,3,139.793259,0.711683,139.567936,0.968864,139.846955,0.257889,139.658886,0.290917
resampled_data_batch_100.npz,3,139.802113,0.686305,139.597151,0.403400,139.782299,0.278443,139.608726,0.295726
resampled_data_batch_101.npz,3,139.844369,0.238111,139.662963,0.281224,139.826786,0.248975,139.640005,0.296954
resampled_data_batch_1.npz,4,139.371611,2.068177,139.199653,2.336705,139.595255,0.474765,139.373040,0.271210
resampled_data_batch_2.npz,4,139.991421,0.241714,139.752968,0.308046,140.003027,0.236650,139.782583,0.297893
resampled_data_batch_3.npz,4,139.682663,0.209179,139.415364,0.278063,139.701804,0.224696,139.451238,0.302823
resampled_data_batch_4.npz,4,139.764717,0.275695,139.469490,0.349344,139.760979,0.242269,139.467313,0.327466
resampled_data_batch_5.npz,4,140.062122,0.156026,139.820958,0.205899,140.056583,0.153769,139.816186,0.209426
resampled_data_batch_6.npz,4,139.901088,0.198761,139.654654,0.256662,139.902255,0.219149,139.658460,0.275667
resampled_data_batch_7.npz,4,139.894841,0.220500,139.640844,0.276231,139.891501,0.209379,139.653073,0.249548
resampled_data_batch_8.npz,4,139.771562,0.275661,139.526046,0.324949,139.757110,0.274392,139.519078,0.313580
resampled_data_batch_9.npz,4,140.090782,0.188071,139.865389,0.240045,140.089924,0.187280,139.860782,0.237219
resampled_data_batch_10.npz,4,139.858043,0.218215,139.622591,0.292325,139.846498,0.212070,139.595641,0.269872
resampled_data_batch_11.npz,4,139.807508,0.749306,139.510560,1.015909,139.918008,0.432665,139.618936,0.315109
resampled_data_batch_12.npz,4,139.417881,1.639777,139.308597,0.938680,139.615439,0.479823,139.415130,0.336623
resampled_data_batch_13.npz,4,139.147996,1.881776,138.815308,2.097096,139.459828,0.489117,139.131085,0.338366
resampled_data_batch_14.npz,4,138.475114,1.716881,138.290884,1.955949,138.443368,0.325517,138.161180,0.315393
resampled_data_batch_15.npz,4,131.920971,0.825803,131.666156,1.460488,132.004936,0.421259,131.772315,0.403912
resampled_data_batch_16.npz,4,112.827497,0.999810,112.606823,0.849566,112.843670,0.767842,112.616019,0.712146
resampled_data_batch_17.npz,4,86.744045,1.038000,86.453501,1.324652,86.740192,0.710636,86.515474,0.735134
resampled_data_batch_18.npz,4,72.083106,0.277919,71.890676,0.367695,72.167942,0.243066,72.000749,0.231316
resampled_data_batch_19.npz,4,75.739942,0.483191,75.584179,0.511102,75.714983,0.434078,75.606114,0.473912
resampled_data_batch_20.npz,4,96.674121,1.038964,96.481630,1.034201,96.707370,1.076153,96.462790,1.070280
resampled_data_batch_21.npz,4,122.828247,0.849031,122.646562,0.844102,122.753490,0.889361,122.611021,0.872908
resampled_data_batch_22.npz,4,136.118493,0.359885,135.905497,0.393814,136.112995,0.371488,135.899442,0.401609
resampled_data_batch_23.npz,4,139.217254,0.247631,139.011384,0.311255,139.195676,0.249006,138.986958,0.307568
resampled_data_batch_24.npz,4,139.512545,0.259508,139.306205,0.320803,139.503966,0.263271,139.283778,0.328316
resampled_data_batch_25.npz,4,139.566333,1.252073,139.397544,1.440273,139.591631,0.422382,139.337889,0.328372
resampled_data_batch_26.npz,4,139.741983,0.400329,139.518708,0.395193,139.729226,0.394089,139.487374,0.368149
resampled_data_batch_27.npz,4,139.625206,0.255390,139.405040,0.302725,139.640446,0.261742,139.420610,0.308597
resampled_data_batch_28.npz,4,139.759670,0.259537,139.560748,0.314618,139.747578,0.251498,139.548694,0.297569
resampled_data_batch_29.npz,4,139.768298,0.238132,139.570737,0.278959,139.760836,0.243810,139.563823,0.273397
resampled_data_batch_30.npz,4,139.813789,1.121255,139.578885,1.002250,139.676280,0.371501,139.489554,0.337363
resampled_data_batch_31.npz,4,139.610221,0.739489,139.378111,1.090979,139.672467,0.283926,139.498571,0.348958
resampled_data_batch_32.npz,4,139.709184,0.267886,139.514305,0.325572,139.727522,0.267344,139.532841,0.333301
