filename,condition,tau_mean_WLS,tau_std_WLS,tau_mean_OLS,tau_std_OLS,tau_mean_WLS_QC,tau_std_WLS_QC,tau_mean_OLS_QC,tau_std_OLS_QC
processed_data_batch_54.npz,6000,142.007194,2.416921,141.993395,2.439500,142.229540,0.351277,142.162008,0.410830
processed_data_batch_55.npz,6000,142.475502,0.311757,142.442723,0.373049,142.457257,0.294585,142.418046,0.365911
processed_data_batch_56.npz,6000,142.570794,0.836228,142.539335,1.008240,142.453800,0.276240,142.412416,0.327389
processed_data_batch_57.npz,6000,142.583122,1.535293,142.648535,2.774212,142.463665,0.297538,142.404818,0.360945
processed_data_batch_58.npz,6000,142.534101,0.244834,142.491924,0.326895,142.500534,0.264820,142.450397,0.347500
processed_data_batch_59.npz,6000,142.431421,0.343116,142.357291,0.392068,142.448966,0.296276,142.406078,0.355054
processed_data_batch_60.npz,6000,142.530003,0.251229,142.481392,0.343982,142.500571,0.249328,142.445187,0.340888
processed_data_batch_61.npz,6000,142.526822,0.745214,142.472467,0.872546,142.488602,0.274718,142.452831,0.341528
processed_data_batch_62.npz,6000,142.562803,0.307526,142.512177,0.398101,142.554041,0.326963,142.512466,0.415085
processed_data_batch_63.npz,6000,142.441659,0.484888,142.447778,0.369495,142.473337,0.330271,142.446162,0.362210
processed_data_batch_64.npz,6000,142.550136,0.283693,142.515249,0.358083,142.566638,0.307156,142.528613,0.380888
processed_data_batch_65.npz,6000,142.565115,1.260278,142.472791,1.162419,142.461878,0.314737,142.399312,0.393531
processed_data_batch_66.npz,6000,142.533527,0.276715,142.498839,0.366102,142.532943,0.239570,142.492858,0.328549
processed_data_batch_67.npz,6000,142.546446,0.769341,142.533286,1.000458,142.494207,0.347834,142.471287,0.399269
processed_data_batch_68.npz,6000,142.525635,0.673815,142.485025,0.769576,142.563038,0.286429,142.544763,0.352540
processed_data_batch_69.npz,6000,142.438881,0.972019,142.424291,0.602296,142.499914,0.282091,142.480137,0.315935
processed_data_batch_70.npz,6000,142.475137,0.301469,142.396054,0.381368,142.492599,0.313225,142.432413,0.385867
processed_data_batch_71.npz,6000,142.555138,0.487222,142.499751,0.389987,142.567123,0.297378,142.493773,0.376683
processed_data_batch_72.npz,6000,142.572865,0.307651,142.544709,0.370035,142.591853,0.287402,142.556808,0.367370
processed_data_batch_73.npz,6000,142.460510,0.926532,142.427614,1.297135,142.540228,0.263420,142.509962,0.300987
processed_data_batch_74.npz,6000,142.551586,0.300107,142.517955,0.358884,142.549592,0.343451,142.502302,0.392268
processed_data_batch_75.npz,6000,142.517546,1.015718,142.505977,0.527641,142.585979,0.258019,142.530036,0.342694
processed_data_batch_76.npz,6000,142.543179,0.287650,142.496563,0.359857,142.565191,0.304022,142.528292,0.382702
processed_data_batch_77.npz,6000,142.582615,0.635342,142.517564,0.631841,142.600545,0.306519,142.558602,0.364059
processed_data_batch_78.npz,6000,142.549710,0.313062,142.531471,0.389410,142.540080,0.336325,142.496394,0.411630
processed_data_batch_79.npz,6000,142.749054,2.006638,142.719693,1.711779,142.599835,0.261973,142.566710,0.303233
processed_data_batch_80.npz,6000,142.556520,0.312198,142.505242,0.397744,142.586761,0.338224,142.538167,0.425481
processed_data_batch_81.npz,6000,142.522000,0.545984,142.487832,0.393433,142.578879,0.274132,142.527341,0.346779
processed_data_batch_82.npz,6000,142.581794,0.279259,142.553325,0.365180,142.556376,0.279279,142.552168,0.327171
processed_data_batch_83.npz,6000,142.694107,1.742626,142.634860,1.673745,142.586298,0.309857,142.528483,0.366766
processed_data_batch_84.npz,6000,142.540973,0.268497,142.491625,0.356398,142.562034,0.248469,142.536864,0.303592
processed_data_batch_85.npz,6000,142.552633,0.423726,142.544634,0.366769,142.580755,0.312235,142.566005,0.332278
processed_data_batch_86.npz,6000,142.773724,1.945191,142.855056,3.204845,142.626316,0.256581,142.616446,0.329769
processed_data_batch_87.npz,6000,142.521503,0.331716,142.495562,0.392203,142.546202,0.327832,142.513915,0.407309
processed_data_batch_88.npz,6000,142.581653,0.831254,142.524404,0.577960,142.565559,0.324978,142.519736,0.369327
processed_data_batch_89.npz,6000,142.556559,1.267880,142.618932,0.815752,142.614362,0.278339,142.579328,0.385266
processed_data_batch_90.npz,6000,142.639207,0.972637,142.636009,1.539981,142.584894,0.316868,142.543111,0.338382
processed_data_batch_91.npz,6000,142.583594,0.330716,142.550782,0.385674,142.553893,0.280151,142.512862,0.375944
processed_data_batch_92.npz,6000,142.530682,1.809236,142.488252,2.179544,142.350687,0.335491,142.305666,0.383989
processed_data_batch_93.npz,6000,141.666255,0.296085,141.648992,0.379898,141.709160,0.313880,141.690825,0.404079
processed_data_batch_94.npz,6000,140.670749,0.409000,140.672513,1.055353,140.658191,0.267299,140.620078,0.345547
processed_data_batch_95.npz,6000,140.712014,0.307481,140.656950,0.368347,140.687173,0.279151,140.615478,0.362458
processed_data_batch_96.npz,6000,141.745271,0.320466,141.721130,0.378668,141.751994,0.310549,141.695661,0.382382
processed_data_batch_97.npz,6000,142.436427,0.285947,142.382026,0.368124,142.428634,0.291261,142.368625,0.365920
processed_data_batch_98.npz,6000,142.619495,0.385765,142.606916,0.427980,142.593082,0.314337,142.539157,0.358494
processed_data_batch_99.npz,6000,142.672630,0.352216,142.591797,0.320563,142.653680,0.226619,142.606120,0.334294
processed_data_batch_100.npz,6000,142.471280,1.475762,142.437515,1.118792,142.591163,0.322358,142.518498,0.400297
processed_data_batch_101.npz,6000,142.566475,0.811386,142.554581,0.781282,142.597396,0.261969,142.562306,0.347690
processed_data_batch_1.npz,8000,142.448802,0.258224,142.361266,0.326259,142.421260,0.262106,142.338673,0.325135
processed_data_batch_2.npz,8000,142.625541,0.184146,142.527987,0.257711,142.628800,0.198757,142.528456,0.264766
processed_data_batch_3.npz,8000,142.565100,0.194629,142.456258,0.288529,142.574257,0.203167,142.483201,0.288531
processed_data_batch_4.npz,8000,142.426944,0.256933,142.314641,0.314893,142.441285,0.253989,142.340380,0.315798
processed_data_batch_5.npz,8000,142.473866,0.176745,142.366019,0.252423,142.468760,0.159095,142.368544,0.236093
processed_data_batch_6.npz,8000,142.417958,0.221887,142.310752,0.314166,142.385326,0.215534,142.258850,0.300329
processed_data_batch_7.npz,8000,142.570133,0.178167,142.461219,0.256504,142.575800,0.177554,142.464162,0.251201
processed_data_batch_8.npz,8000,142.390255,0.250264,142.308993,0.342128,142.400755,0.252432,142.314620,0.324876
processed_data_batch_9.npz,8000,142.454054,1.050926,142.456414,2.035259,142.291547,0.273855,142.226361,0.339411
processed_data_batch_10.npz,8000,142.316269,1.521290,142.027940,2.326540,142.423469,0.265711,142.305489,0.285776
processed_data_batch_11.npz,8000,142.487355,0.182794,142.393121,0.265275,142.494801,0.187246,142.383276,0.276632
processed_data_batch_12.npz,8000,142.590365,0.191170,142.521590,0.263049,142.587637,0.203539,142.516712,0.288491
processed_data_batch_13.npz,8000,142.452600,0.218635,142.351329,0.304406,142.427846,0.217087,142.331942,0.304907
processed_data_batch_14.npz,8000,142.438621,0.256431,142.337113,0.337001,142.396004,0.253478,142.295734,0.318993
processed_data_batch_15.npz,8000,142.517149,0.222195,142.458467,0.306371,142.550742,0.229015,142.504758,0.317482
processed_data_batch_16.npz,8000,142.342636,0.216089,142.238978,0.315137,142.329721,0.229103,142.208449,0.319659
processed_data_batch_17.npz,8000,142.421665,0.250155,142.333408,0.323108,142.409627,0.242122,142.327541,0.311329
processed_data_batch_18.npz,8000,142.496258,0.252869,142.398582,0.341198,142.501207,0.258739,142.407431,0.336937
processed_data_batch_19.npz,8000,142.488667,0.215336,142.395871,0.310370,142.480221,0.206632,142.382676,0.297490
processed_data_batch_20.npz,8000,142.525554,0.214553,142.407642,0.284994,142.498023,0.213360,142.382616,0.300438
processed_data_batch_21.npz,8000,142.578311,0.215257,142.484652,0.301411,142.581586,0.223394,142.476777,0.301759
processed_data_batch_22.npz,8000,142.408710,1.431719,142.376796,1.087579,142.528740,0.259025,142.448575,0.299274
processed_data_batch_23.npz,8000,142.380647,1.119103,142.365776,1.248174,142.439901,0.263897,142.329462,0.352243
processed_data_batch_24.npz,8000,142.413545,0.283431,142.319406,0.346107,142.423735,0.276082,142.308699,0.347540
processed_data_batch_25.npz,8000,142.462748,0.218515,142.372989,0.300692,142.483264,0.223313,142.405558,0.294954
processed_data_batch_26.npz,8000,142.511253,0.216454,142.424265,0.312476,142.508900,0.214898,142.414565,0.311857
processed_data_batch_27.npz,8000,142.488489,0.242131,142.401842,0.336113,142.482455,0.247697,142.395505,0.361690
processed_data_batch_28.npz,8000,142.453654,0.186792,142.355669,0.252721,142.418223,0.175390,142.321078,0.229132
processed_data_batch_29.npz,8000,142.460896,0.507494,142.344509,0.353168,142.484449,0.300671,142.368872,0.278971
processed_data_batch_30.npz,8000,142.453337,0.465627,142.347265,0.516882,142.449524,0.263452,142.342133,0.343987
processed_data_batch_31.npz,8000,142.455145,0.228733,142.378456,0.306664,142.453374,0.229301,142.378934,0.301514
processed_data_batch_32.npz,8000,142.470065,0.245442,142.392023,0.349769,142.465484,0.247813,142.391576,0.348088
processed_data_batch_33.npz,8000,142.549498,0.377107,142.446429,0.305430,142.534513,0.231478,142.442992,0.264846
processed_data_batch_34.npz,8000,142.455854,0.532776,142.338001,0.405834,142.451612,0.313079,142.372685,0.371416
processed_data_batch_35.npz,8000,142.445411,0.227079,142.357897,0.308171,142.414098,0.237071,142.319798,0.334379
processed_data_batch_36.npz,8000,142.392268,0.234380,142.293174,0.318645,142.402500,0.224611,142.319522,0.297670
processed_data_batch_37.npz,8000,142.612981,1.521706,142.588577,1.813719,142.527749,0.826597,142.359714,0.322998
processed_data_batch_38.npz,8000,142.499225,0.754535,142.352489,0.377604,142.440837,0.262218,142.337026,0.334177
processed_data_batch_39.npz,8000,142.465876,0.255947,142.350711,0.336543,142.467271,0.258474,142.356901,0.329518
processed_data_batch_40.npz,8000,142.403477,1.026596,142.338305,0.736299,142.469184,0.274219,142.381787,0.332427
processed_data_batch_41.npz,8000,142.470871,0.566354,142.385593,0.367107,142.482301,0.321382,142.389159,0.315974
processed_data_batch_42.npz,8000,142.503247,0.220332,142.408101,0.309222,142.513013,0.209276,142.406101,0.295977
processed_data_batch_43.npz,8000,142.571403,0.459383,142.490410,0.788447,142.549418,0.234391,142.447181,0.312106
processed_data_batch_44.npz,8000,142.416049,1.450356,142.338880,1.211010,142.550410,0.257832,142.454430,0.328259
processed_data_batch_45.npz,8000,142.496783,0.238248,142.395943,0.323560,142.514068,0.256484,142.425655,0.334860
processed_data_batch_46.npz,8000,142.365377,0.938382,142.264730,0.991834,142.467674,0.223906,142.364197,0.297368
processed_data_batch_47.npz,8000,142.230847,0.398047,142.159400,0.352610,142.225491,0.271223,142.173766,0.304425
processed_data_batch_48.npz,8000,140.419719,0.308144,140.307120,0.368287,140.405966,0.326330,140.264022,0.393169
processed_data_batch_49.npz,8000,134.951704,1.287250,134.884293,0.797230,134.956438,0.504061,134.847186,0.544031
processed_data_batch_54.npz,8000,142.095735,2.098110,141.994749,2.315436,142.301114,0.292273,142.184132,0.362636
processed_data_batch_55.npz,8000,142.503402,0.280447,142.425372,0.331997,142.510774,0.260436,142.426733,0.328647
processed_data_batch_56.npz,8000,142.584013,0.636944,142.517523,0.866305,142.515600,0.248115,142.404454,0.297459
processed_data_batch_57.npz,8000,142.599262,1.071673,142.591620,2.136407,142.504413,0.248671,142.399251,0.310164
processed_data_batch_58.npz,8000,142.588783,0.213579,142.488093,0.280829,142.579210,0.224151,142.470061,0.295459
processed_data_batch_59.npz,8000,142.527169,0.496027,142.379560,0.331845,142.514738,0.250357,142.407408,0.310255
processed_data_batch_60.npz,8000,142.576168,0.213640,142.476457,0.296070,142.536739,0.204893,142.429505,0.286717
processed_data_batch_61.npz,8000,142.598116,0.598416,142.479255,0.752470,142.548222,0.249033,142.442135,0.311206
processed_data_batch_62.npz,8000,142.621456,0.243452,142.512133,0.341446,142.617367,0.270677,142.516425,0.361676
processed_data_batch_63.npz,8000,142.492353,0.637221,142.429743,0.319809,142.553667,0.241446,142.448953,0.301008
processed_data_batch_64.npz,8000,142.606029,0.236978,142.511704,0.309890,142.588634,0.259023,142.495961,0.336041
processed_data_batch_65.npz,8000,142.634632,1.068635,142.490302,1.093366,142.536020,0.309942,142.405387,0.328284
processed_data_batch_66.npz,8000,142.575879,0.205266,142.488128,0.305988,142.571707,0.208686,142.494000,0.306611
processed_data_batch_67.npz,8000,142.596683,0.593912,142.520867,0.843485,142.571517,0.325101,142.491638,0.380193
processed_data_batch_68.npz,8000,142.589420,0.542087,142.484881,0.691533,142.637767,0.255284,142.560969,0.313766
processed_data_batch_69.npz,8000,142.544404,0.982808,142.434166,0.626289,142.585838,0.228695,142.494955,0.274634
processed_data_batch_70.npz,8000,142.534042,0.248511,142.404208,0.332425,142.534168,0.242328,142.411839,0.321656
processed_data_batch_71.npz,8000,142.616767,0.469182,142.503883,0.375885,142.630658,0.239545,142.508283,0.329094
processed_data_batch_72.npz,8000,142.614023,0.224528,142.532551,0.309413,142.622360,0.214352,142.526283,0.290056
processed_data_batch_73.npz,8000,142.506498,0.759535,142.416878,1.121323,142.590157,0.219694,142.497294,0.261337
processed_data_batch_74.npz,8000,142.588906,0.251020,142.505982,0.312207,142.582225,0.273036,142.494878,0.335465
processed_data_batch_75.npz,8000,142.551842,1.030344,142.486975,0.575253,142.623253,0.196522,142.520438,0.284518
processed_data_batch_76.npz,8000,142.599331,0.250205,142.496533,0.316569,142.596378,0.247046,142.499945,0.330547
processed_data_batch_77.npz,8000,142.629497,0.775581,142.519856,0.560440,142.613251,0.241460,142.530621,0.315226
processed_data_batch_78.npz,8000,142.612510,0.253957,142.524912,0.338303,142.582329,0.281500,142.470032,0.361762
processed_data_batch_79.npz,8000,142.743215,1.650182,142.690938,1.654994,142.627168,0.209400,142.564706,0.255940
processed_data_batch_80.npz,8000,142.601784,0.235453,142.500566,0.334889,142.596616,0.235599,142.500631,0.344916
processed_data_batch_81.npz,8000,142.594055,0.569781,142.489404,0.366148,142.620134,0.208949,142.522661,0.289025
processed_data_batch_82.npz,8000,142.638064,0.230673,142.546922,0.309991,142.610106,0.208950,142.511207,0.287190
processed_data_batch_83.npz,8000,142.707042,1.350874,142.620849,1.537810,142.605937,0.218700,142.518373,0.299073
processed_data_batch_84.npz,8000,142.609349,0.232340,142.496239,0.308370,142.612091,0.213948,142.509642,0.268651
processed_data_batch_85.npz,8000,142.596941,0.369645,142.527607,0.338659,142.615263,0.218722,142.543987,0.289442
processed_data_batch_86.npz,8000,142.782628,1.379013,142.787983,2.480355,142.684457,0.228438,142.603018,0.280896
processed_data_batch_87.npz,8000,142.580161,0.247257,142.489184,0.335788,142.587102,0.246394,142.505428,0.342486
processed_data_batch_88.npz,8000,142.624471,0.800840,142.523523,0.581142,142.604603,0.220189,142.515356,0.304945
processed_data_batch_89.npz,8000,142.603396,1.247195,142.585947,0.841658,142.672186,0.254839,142.584904,0.336000
processed_data_batch_90.npz,8000,142.669877,0.685334,142.609271,1.224690,142.611390,0.264243,142.522694,0.305011
processed_data_batch_91.npz,8000,142.621205,0.257282,142.538732,0.334361,142.618046,0.254344,142.521354,0.326296
processed_data_batch_92.npz,8000,142.550161,1.366490,142.469298,1.858046,142.401629,0.269581,142.293985,0.347511
processed_data_batch_93.npz,8000,141.725873,0.255651,141.640547,0.331384,141.747264,0.264849,141.655587,0.347353
processed_data_batch_94.npz,8000,140.723945,0.413836,140.654232,0.781345,140.705614,0.225605,140.615913,0.296463
processed_data_batch_95.npz,8000,140.777859,0.393032,140.662870,0.312067,140.773657,0.210938,140.649208,0.301545
processed_data_batch_96.npz,8000,141.808527,0.253689,141.717520,0.327863,141.807666,0.247424,141.692870,0.327281
processed_data_batch_97.npz,8000,142.486292,0.230644,142.379852,0.313829,142.493646,0.214648,142.369239,0.307155
processed_data_batch_98.npz,8000,142.627331,0.554015,142.578243,0.328009,142.618616,0.270068,142.523364,0.319196
processed_data_batch_99.npz,8000,142.711578,0.351501,142.594566,0.282900,142.741650,0.436980,142.600850,0.280468
processed_data_batch_100.npz,8000,142.526553,1.313515,142.432947,1.137535,142.633132,0.282237,142.533462,0.375125
processed_data_batch_101.npz,8000,142.619657,0.780587,142.543248,0.703189,142.665936,0.224326,142.558623,0.303060
processed_data_batch_1.npz,10000,142.498204,0.228052,142.363167,0.302031,142.481117,0.224671,142.346551,0.293737
processed_data_batch_2.npz,10000,142.652733,0.163203,142.524240,0.234912,142.649176,0.167522,142.526362,0.237280
processed_data_batch_3.npz,10000,142.603701,0.166412,142.458141,0.261319,142.615312,0.177338,142.487308,0.263507
processed_data_batch_4.npz,10000,142.486619,0.232045,142.324252,0.294735,142.507528,0.225912,142.352657,0.294283
processed_data_batch_5.npz,10000,142.524925,0.168801,142.372524,0.230030,142.526554,0.154371,142.369455,0.212635
processed_data_batch_6.npz,10000,142.456095,0.198861,142.312650,0.289423,142.431748,0.199944,142.253648,0.283004
processed_data_batch_7.npz,10000,142.594736,0.165521,142.458620,0.237959,142.607248,0.169190,142.465354,0.233742
processed_data_batch_8.npz,10000,142.424728,0.223552,142.305682,0.315999,142.432939,0.221260,142.317660,0.296223
processed_data_batch_9.npz,10000,142.482817,0.928713,142.434828,1.784580,142.328671,0.232718,142.223168,0.317233
processed_data_batch_10.npz,10000,142.392677,1.395023,142.066355,2.161223,142.470485,0.232703,142.311056,0.259529
processed_data_batch_11.npz,10000,142.545970,0.172014,142.399184,0.244506,142.550297,0.170392,142.384179,0.249512
processed_data_batch_12.npz,10000,142.610803,0.169841,142.511779,0.239472,142.610281,0.180538,142.510966,0.264461
processed_data_batch_13.npz,10000,142.494979,0.205204,142.353739,0.280423,142.491705,0.215769,142.339596,0.285305
processed_data_batch_14.npz,10000,142.485339,0.243784,142.340571,0.315839,142.449508,0.247522,142.308770,0.306116
processed_data_batch_15.npz,10000,142.553414,0.192907,142.452690,0.280740,142.585430,0.204082,142.496984,0.289848
processed_data_batch_16.npz,10000,142.386060,0.202422,142.242367,0.290495,142.375523,0.215718,142.225386,0.290569
processed_data_batch_17.npz,10000,142.472567,0.220339,142.336432,0.298881,142.463731,0.217081,142.325453,0.285668
processed_data_batch_18.npz,10000,142.530476,0.231376,142.397547,0.316042,142.537534,0.238467,142.406862,0.313826
processed_data_batch_19.npz,10000,142.515241,0.199355,142.391012,0.284359,142.521509,0.198871,142.395616,0.264493
processed_data_batch_20.npz,10000,142.562302,0.193146,142.409752,0.262084,142.549275,0.196856,142.385196,0.278853
processed_data_batch_21.npz,10000,142.615120,0.194559,142.483375,0.275672,142.613356,0.191359,142.474242,0.282323
processed_data_batch_22.npz,10000,142.465082,1.358200,142.374199,1.096764,142.576097,0.220629,142.459125,0.275454
processed_data_batch_23.npz,10000,142.405520,1.039641,142.349285,1.165238,142.468867,0.232371,142.336536,0.331599
processed_data_batch_24.npz,10000,142.447794,0.260094,142.317663,0.323965,142.433427,0.281047,142.306144,0.333206
processed_data_batch_25.npz,10000,142.494695,0.192302,142.370384,0.274192,142.510705,0.195955,142.399979,0.265255
processed_data_batch_26.npz,10000,142.551052,0.202655,142.423869,0.290435,142.538697,0.188251,142.410888,0.294674
processed_data_batch_27.npz,10000,142.532021,0.228285,142.401532,0.313733,142.519954,0.225453,142.382388,0.341206
processed_data_batch_28.npz,10000,142.493509,0.172128,142.356222,0.234262,142.471063,0.159249,142.321963,0.213054
processed_data_batch_29.npz,10000,142.504585,0.507972,142.349686,0.347995,142.521760,0.298451,142.369610,0.265478
processed_data_batch_30.npz,10000,142.505913,0.414259,142.353662,0.490407,142.492678,0.237266,142.342589,0.310498
processed_data_batch_31.npz,10000,142.501998,0.205473,142.378537,0.282023,142.489055,0.207119,142.369814,0.278567
processed_data_batch_32.npz,10000,142.515874,0.222794,142.391049,0.321598,142.498434,0.236205,142.393240,0.326191
processed_data_batch_33.npz,10000,142.609746,0.403845,142.454909,0.290572,142.588108,0.211035,142.441595,0.256726
processed_data_batch_34.npz,10000,142.514731,0.565145,142.348401,0.397562,142.498781,0.292010,142.367610,0.352231
processed_data_batch_35.npz,10000,142.488451,0.202524,142.358402,0.283162,142.468618,0.217300,142.325591,0.307986
processed_data_batch_36.npz,10000,142.435860,0.221334,142.295176,0.296463,142.448199,0.197863,142.312481,0.264020
processed_data_batch_37.npz,10000,142.640514,1.382519,142.573609,1.686137,142.596826,0.750228,142.356348,0.291130
processed_data_batch_38.npz,10000,142.541982,0.793118,142.362052,0.420580,142.487583,0.261254,142.339684,0.312330
processed_data_batch_39.npz,10000,142.509741,0.223200,142.355043,0.308638,142.502436,0.223703,142.355442,0.295035
processed_data_batch_40.npz,10000,142.457184,0.982944,142.339615,0.750607,142.506144,0.258737,142.377680,0.291124
processed_data_batch_41.npz,10000,142.507554,0.592657,142.383767,0.373144,142.527548,0.278289,142.390571,0.300864
processed_data_batch_42.npz,10000,142.543358,0.204028,142.407640,0.285275,142.564266,0.200472,142.413203,0.281799
processed_data_batch_43.npz,10000,142.596647,0.403675,142.482873,0.709291,142.571388,0.249228,142.433453,0.286444
processed_data_batch_44.npz,10000,142.465161,1.361696,142.340384,1.207132,142.590657,0.262062,142.459479,0.300118
processed_data_batch_45.npz,10000,142.530230,0.225129,142.394361,0.302261,142.548643,0.235629,142.416735,0.317296
processed_data_batch_46.npz,10000,142.413551,0.869010,142.268273,0.952605,142.510557,0.205690,142.370261,0.271329
processed_data_batch_47.npz,10000,142.267010,0.377664,142.154630,0.344469,142.241325,0.274041,142.146510,0.293100
processed_data_batch_48.npz,10000,140.462170,0.302988,140.310464,0.353813,140.451865,0.323382,140.273169,0.377240
processed_data_batch_49.npz,10000,134.982330,1.262201,134.879379,0.842367,135.005767,0.498081,134.861500,0.531844
processed_data_batch_54.npz,10000,142.168379,1.953854,142.004844,2.245637,142.341744,0.265447,142.182715,0.337328
processed_data_batch_55.npz,10000,142.537328,0.248448,142.419885,0.308709,142.538224,0.233508,142.418601,0.301501
processed_data_batch_56.npz,10000,142.606490,0.578080,142.507858,0.798504,142.550841,0.227644,142.412585,0.277986
processed_data_batch_57.npz,10000,142.633465,0.903572,142.573433,1.873569,142.556426,0.240412,142.397823,0.303310
processed_data_batch_58.npz,10000,142.630206,0.194657,142.489254,0.259776,142.623731,0.198681,142.485221,0.267690
processed_data_batch_59.npz,10000,142.582496,0.554940,142.392249,0.336282,142.550960,0.222571,142.403958,0.285651
processed_data_batch_60.npz,10000,142.616730,0.188202,142.477151,0.270418,142.587534,0.168117,142.427894,0.255247
processed_data_batch_61.npz,10000,142.634155,0.554461,142.481476,0.695081,142.579208,0.208121,142.440518,0.285053
processed_data_batch_62.npz,10000,142.651118,0.224418,142.510312,0.317092,142.647202,0.242319,142.518584,0.335406
processed_data_batch_63.npz,10000,142.549150,0.687866,142.431322,0.335972,142.620932,0.253260,142.455586,0.276835
processed_data_batch_64.npz,10000,142.648571,0.225470,142.511814,0.289159,142.634731,0.243200,142.496022,0.308104
processed_data_batch_65.npz,10000,142.687319,0.976762,142.502333,1.047183,142.597220,0.310365,142.412266,0.308987
processed_data_batch_66.npz,10000,142.618854,0.179417,142.488219,0.278363,142.614297,0.185143,142.489895,0.281763
processed_data_batch_67.npz,10000,142.636738,0.527869,142.517355,0.769969,142.617609,0.272217,142.473645,0.347511
processed_data_batch_68.npz,10000,142.625551,0.497825,142.484456,0.655060,142.671016,0.229669,142.543574,0.289622
processed_data_batch_69.npz,10000,142.606562,0.982300,142.443811,0.649034,142.628644,0.179844,142.495506,0.247084
processed_data_batch_70.npz,10000,142.589284,0.231854,142.414425,0.310963,142.583011,0.229676,142.408226,0.304411
processed_data_batch_71.npz,10000,142.656524,0.455819,142.506768,0.373691,142.630535,0.303991,142.510785,0.313980
processed_data_batch_72.npz,10000,142.663819,0.209427,142.533272,0.283141,142.665880,0.192252,142.522011,0.262630
processed_data_batch_73.npz,10000,142.564211,0.700797,142.422099,1.042073,142.644685,0.203477,142.511260,0.245609
processed_data_batch_74.npz,10000,142.624293,0.223966,142.502254,0.287164,142.605607,0.238839,142.488367,0.304745
processed_data_batch_75.npz,10000,142.595862,1.051085,142.484740,0.614927,142.673681,0.231169,142.515130,0.263175
processed_data_batch_76.npz,10000,142.633293,0.233185,142.495664,0.296275,142.638734,0.229243,142.496456,0.302630
processed_data_batch_77.npz,10000,142.668706,0.807416,142.522505,0.559326,142.644406,0.227302,142.516409,0.295335
processed_data_batch_78.npz,10000,142.656055,0.236943,142.524951,0.315844,142.644626,0.266918,142.483651,0.343256
processed_data_batch_79.npz,10000,142.766443,1.471169,142.679913,1.588770,142.679315,0.213783,142.568561,0.235492
processed_data_batch_80.npz,10000,142.645632,0.220667,142.502514,0.310521,142.647130,0.224863,142.506447,0.318451
processed_data_batch_81.npz,10000,142.648581,0.593783,142.495546,0.374185,142.649901,0.190970,142.512565,0.265660
processed_data_batch_82.npz,10000,142.671215,0.210770,142.544207,0.286011,142.642411,0.198614,142.508241,0.267539
processed_data_batch_83.npz,10000,142.725626,1.187426,142.612115,1.451146,142.619310,0.223232,142.501081,0.294970
processed_data_batch_84.npz,10000,142.649652,0.203000,142.498861,0.282765,142.648244,0.186257,142.512174,0.245081
processed_data_batch_85.npz,10000,142.645693,0.346936,142.527706,0.325657,142.675752,0.205026,142.547137,0.264855
processed_data_batch_86.npz,10000,142.801661,1.156689,142.760934,2.172938,142.724190,0.207488,142.604295,0.260965
processed_data_batch_87.npz,10000,142.634992,0.231026,142.493952,0.311705,142.621236,0.232912,142.498277,0.316620
processed_data_batch_88.npz,10000,142.681417,0.797386,142.530854,0.588535,142.676748,0.251010,142.515790,0.281326
processed_data_batch_89.npz,10000,142.642832,1.214489,142.575371,0.857334,142.699877,0.238580,142.582072,0.312602
processed_data_batch_90.npz,10000,142.710233,0.603844,142.603019,1.090946,142.657170,0.223352,142.506754,0.282304
processed_data_batch_91.npz,10000,142.650408,0.235435,142.533374,0.310872,142.648566,0.236730,142.516919,0.310451
processed_data_batch_92.npz,10000,142.567802,1.194376,142.458845,1.701581,142.432782,0.241878,142.295978,0.324917
processed_data_batch_93.npz,10000,141.761040,0.233654,141.637846,0.310209,141.760929,0.246903,141.640352,0.324782
processed_data_batch_94.npz,10000,140.770318,0.427371,140.652929,0.676785,140.739823,0.204262,140.618093,0.274365
processed_data_batch_95.npz,10000,140.813890,0.426686,140.665656,0.304652,140.809988,0.201168,140.655773,0.275552
processed_data_batch_96.npz,10000,141.847294,0.227642,141.716985,0.303308,141.828903,0.233422,141.681813,0.306571
processed_data_batch_97.npz,10000,142.524642,0.217893,142.380599,0.293020,142.518957,0.198582,142.371194,0.269452
processed_data_batch_98.npz,10000,142.671340,0.612179,142.573639,0.315700,142.689037,0.226830,142.535755,0.291990
processed_data_batch_99.npz,10000,142.747553,0.349415,142.597176,0.274059,142.777307,0.431327,142.622018,0.302417
processed_data_batch_100.npz,10000,142.575403,1.218497,142.436284,1.127752,142.682199,0.260594,142.530201,0.348817
processed_data_batch_101.npz,10000,142.682293,0.770839,142.548306,0.673337,142.719237,0.201630,142.583261,0.270678
processed_data_batch_1.npz,12000,142.523493,0.216628,142.364884,0.289782,142.509395,0.215329,142.350318,0.282707
processed_data_batch_2.npz,12000,142.670584,0.148984,142.522757,0.220940,142.672805,0.151025,142.525883,0.222897
processed_data_batch_3.npz,12000,142.619910,0.159002,142.458246,0.248175,142.633821,0.170520,142.484147,0.252230
processed_data_batch_4.npz,12000,142.516716,0.217064,142.330012,0.283042,142.532612,0.213107,142.356952,0.281889
processed_data_batch_5.npz,12000,142.563645,0.158716,142.379976,0.216571,142.562692,0.150488,142.380963,0.197046
processed_data_batch_6.npz,12000,142.481943,0.183254,142.315434,0.273990,142.460677,0.184151,142.270006,0.263718
